test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000181094,ENSMUSG00000097610,A930012L18Rik,18:44425059-44812182,lncRNA_annotated,1.3678,1.61256,-0.237498,0.89475,0.990508,FALSE
ENSMUST00000151076,ENSMUSG00000087380,2210408F21Rik,6:31220350-31337404,lncRNA_annotated,1.2634,1.08667,0.217402,0.90195,0.990508,FALSE
ENSMUST00000105311,ENSMUSG00000072761,Gm6712,17:17294442-17319511,lncRNA_annotated,2.27512,2.48707,-0.128508,0.9016,0.990508,FALSE
ENSMUST00000181575,ENSMUSG00000097251,5033417F24Rik,1:92906980-92910764,lncRNA_annotated,2.13585,2.26574,-0.0851725,0.8939,0.990508,FALSE
ENSMUST00000155884,ENSMUSG00000085317,Gssos2,2:155490378-155592851,lncRNA_annotated,0.613101,0.559654,0.131589,0.9079,0.990508,FALSE
ENSMUST00000200956,ENSMUSG00000107352,Gm43660,5:31560811-31569072,lncRNA_annotated,1.15022,1.12188,0.0359938,0.90115,0.990508,FALSE
ENSMUST00000129876,ENSMUSG00000086725,A630052C17Rik,11:29170908-29220797,lncRNA_annotated,1.83057,2.15462,-0.235135,0.8947,0.990508,FALSE
ENSMUST00000174440,ENSMUSG00000092242,Gm20515,3:34104437-34682619,lncRNA_annotated,0.658034,0.738823,-0.167065,0.9034,0.990508,FALSE
ENSMUST00000149283,ENSMUSG00000089902,Gm13625,2:69861561-69885615,lncRNA_annotated,9.96006,8.53286,0.223125,0.89515,0.990508,FALSE
ENSMUST00000211147,ENSMUSG00000110202,Gm45435,8:79711819-79779059,lncRNA_annotated,1.30585,1.16703,0.16214,0.9011,0.990508,FALSE
LNC_000839,XLOC_059862,-,8:20013893-20019264,lncRNA_Novel,1.49859,1.45906,0.0385662,0.9006,0.990508,FALSE
ENSMUST00000180404,ENSMUSG00000097885,5031434O11Rik,3:51515318-51567117,lncRNA_annotated,1.31693,1.45257,-0.141428,0.8989,0.990508,FALSE
ENSMUST00000202854,ENSMUSG00000029447,Cct6a,5:129765557-129846371,lncRNA_annotated,1.10806,1.21003,-0.127004,0.90745,0.990508,FALSE
ENSMUST00000181821,ENSMUSG00000097893,1700034P13Rik,1:9718621-9791922,lncRNA_annotated,4.94596,4.64781,0.0896996,0.90525,0.990508,FALSE
ENSMUST00000183194,ENSMUSG00000097320,Tmem147os,7:30729578-30756134,lncRNA_annotated,0.55834,0.49481,0.174269,0.90595,0.990508,FALSE
ENSMUST00000172526,ENSMUSG00000092564,BC051226,17:33908181-33909317,lncRNA_annotated,1.25063,1.32897,-0.0876532,0.9032,0.990508,FALSE
ENSMUST00000151652,ENSMUSG00000086199,Bcas3os1,11:85353166-85832209,lncRNA_annotated,0.455404,0.507699,-0.156829,0.90825,0.990508,FALSE
ENSMUST00000180411,ENSMUSG00000097042,Gm17491,8:22462613-22569612,lncRNA_annotated,2.44617,2.15221,0.184706,0.9062,0.990508,FALSE
ENSMUST00000199547,ENSMUSG00000097145,9230114K14Rik,5:52190671-52245896,lncRNA_annotated,1.70026,1.92723,-0.180778,0.90785,0.990508,FALSE
ENSMUST00000180671,ENSMUSG00000097055,Gm4419,12:21417910-21419803,lncRNA_annotated,0.941087,0.903764,0.0583813,0.8957,0.990508,FALSE
ENSMUST00000176016,ENSMUSG00000093483,AA465934,11:83291698-83294632,lncRNA_annotated,0.740137,0.613152,0.271547,0.8953,0.990508,FALSE
ENSMUST00000191834,ENSMUSG00000103380,Gm37756,1:172066012-172122330,lncRNA_annotated,1.51516,1.6476,-0.120892,0.89615,0.990508,FALSE
ENSMUST00000159663,ENSMUSG00000053332,Gas5,1:160978645-161038539,lncRNA_annotated,6.84856,6.25783,0.130138,0.8958,0.990508,FALSE
LNC_000412,XLOC_028666,-,17:46856221-46857566,lncRNA_Novel,3.7872,3.90964,-0.0459036,0.8955,0.990508,FALSE
ENSMUST00000183327,ENSMUSG00000090386,Mir99ahg,16:77236316-77691403,lncRNA_annotated,1.86133,1.61475,0.205021,0.8982,0.990508,FALSE
ENSMUST00000185888,ENSMUSG00000100394,Gm28791,1:152836994-152902646,lncRNA_annotated,1.13631,1.24573,-0.132636,0.90285,0.990508,FALSE
ENSMUST00000146744,ENSMUSG00000086269,Tmcc3os,10:94312023-94612084,lncRNA_annotated,0.449799,0.496251,-0.14179,0.90825,0.990508,FALSE
LNC_000916,XLOC_067137,-,X:61183245-61193754,lncRNA_Novel,150.285,160.333,-0.093371,0.89885,0.990508,FALSE
ENSMUST00000187295,ENSMUSG00000102009,4933400F21Rik,1:89454805-89897617,lncRNA_annotated,1.15719,1.05494,0.133459,0.89455,0.990508,FALSE
ENSMUST00000170557,ENSMUSG00000091479,Gm17035,15:66929320-66969640,lncRNA_annotated,5.92339,6.47702,-0.128908,0.9014,0.990508,FALSE
ENSMUST00000156682,ENSMUSG00000087535,Zmiz1os1,14:25257522-25666743,lncRNA_annotated,0.772119,0.696818,0.14804,0.89535,0.990508,FALSE
ENSMUST00000153610,ENSMUSG00000089759,3632454L22Rik,X:135022733-135060336,lncRNA_annotated,0.605077,0.637169,-0.0745574,0.8968,0.990508,FALSE
ENSMUST00000181147,ENSMUSG00000097047,1110020A21Rik,17:84954966-85023991,lncRNA_annotated,0.636566,0.706913,-0.151221,0.8965,0.990508,FALSE
ENSMUST00000217956,ENSMUSG00000112639,AC134329.1,10:127070374-127074796,lncRNA_annotated,0.509634,0.535955,-0.0726521,0.9031,0.990508,FALSE
ENSMUST00000181383,ENSMUSG00000097482,Gm17634,1:105276913-105361630,lncRNA_annotated,1.29366,1.41669,-0.131066,0.90365,0.990508,FALSE
ENSMUST00000149343,ENSMUSG00000086155,9430041J12Rik,7:4074124-4136926,lncRNA_annotated,1.00603,1.09138,-0.11747,0.9025,0.990508,FALSE
ENSMUST00000154068,ENSMUSG00000085564,Gm12198,11:50599297-50807573,lncRNA_annotated,0.418287,0.479557,-0.197212,0.9074,0.990508,FALSE
ENSMUST00000176921,ENSMUSG00000093565,Rab26os,17:24488782-24534210,lncRNA_annotated,5.74729,6.35959,-0.146052,0.89455,0.990508,FALSE
ENSMUST00000150251,ENSMUSG00000054556,Gm4876,6:17065148-17171833,lncRNA_annotated,0.745627,0.887693,-0.251607,0.89735,0.990508,FALSE
ENSMUST00000208696,ENSMUSG00000109203,Gm32849,7:48959096-49610090,lncRNA_annotated,0.656057,0.712971,-0.120021,0.90575,0.990508,FALSE
ENSMUST00000185536,ENSMUSG00000101450,Gm28941,1:82724889-82752394,lncRNA_annotated,1.5256,1.39844,0.125553,0.903,0.990508,FALSE
ENSMUST00000072769,ENSMUSG00000057359,Gm17494,3:122245556-122293547,lncRNA_annotated,0.639186,0.58568,0.126124,0.90635,0.990508,FALSE
ENSMUST00000220971,ENSMUSG00000113910,AC160972.1,12:111574522-111656221,lncRNA_annotated,1.12029,1.22841,-0.132925,0.899,0.990508,FALSE
ENSMUST00000127525,ENSMUSG00000087528,9830144P21Rik,2:129198763-129235604,lncRNA_annotated,0.740655,0.815361,-0.138636,0.90625,0.990508,FALSE
ENSMUST00000211382,ENSMUSG00000109635,Gm45670,7:133686355-133881532,lncRNA_annotated,0.679195,0.613063,0.147791,0.90895,0.990508,FALSE
ENSMUST00000189404,ENSMUSG00000100213,Gm28151,1:46807543-46892852,lncRNA_annotated,5.86757,6.58852,-0.167193,0.89535,0.990508,FALSE
ENSMUST00000141810,ENSMUSG00000085118,Gm15774,7:120842830-120907450,lncRNA_annotated,0.865535,1.01624,-0.231583,0.89705,0.990508,FALSE
ENSMUST00000137535,ENSMUSG00000086043,Gm12473,4:43631538-43651244,lncRNA_annotated,1.28688,1.40865,-0.13044,0.90855,0.990508,FALSE
ENSMUST00000221369,ENSMUSG00000112941,AC164441.1,13:54301958-54327880,lncRNA_annotated,1.84983,2.00704,-0.117677,0.898,0.990508,FALSE
ENSMUST00000193815,ENSMUSG00000104512,Gm37165,18:36930183-37841873,lncRNA_annotated,0.527764,0.488333,0.112028,0.9013,0.990508,FALSE
ENSMUST00000221183,ENSMUSG00000114118,AC210924.1,13:18640256-18645349,lncRNA_annotated,1.60964,1.6569,-0.0417536,0.9085,0.990508,FALSE
LNC_000454,XLOC_029339,-,18:25906791-26250735,lncRNA_Novel,0.595481,0.485235,0.295373,0.9001,0.990508,FALSE
ENSMUST00000182768,ENSMUSG00000097589,Dleu2,14:61598246-61682373,lncRNA_annotated,1.714,1.45185,0.239474,0.89425,0.990508,FALSE
ENSMUST00000190930,ENSMUSG00000099632,2900093K20Rik,2:163405821-163424697,lncRNA_annotated,2.85355,2.48641,0.198693,0.90585,0.990508,FALSE
ENSMUST00000182174,ENSMUSG00000097248,Gm2694,8:87472811-87525554,lncRNA_annotated,5.63823,4.82187,0.225652,0.90425,0.990508,FALSE
ENSMUST00000160604,ENSMUSG00000089924,Gm15689,3:141457975-141834924,lncRNA_annotated,0.566394,0.612498,-0.112898,0.9065,0.990508,FALSE
ENSMUST00000152781,ENSMUSG00000087242,C78197,11:67966192-68207148,lncRNA_annotated,0.517857,0.460209,0.170265,0.8949,0.990508,FALSE
ENSMUST00000191427,ENSMUSG00000101778,Gm29488,1:131285250-131527347,lncRNA_annotated,3.71885,3.08265,0.270685,0.9097,0.99068,FALSE
ENSMUST00000175825,ENSMUSG00000084771,A230072E10Rik,X:151198077-151341879,lncRNA_annotated,0.440997,0.487438,-0.144452,0.90985,0.990747,FALSE
ENSMUST00000129397,ENSMUSG00000085403,Gm13068,4:149744035-149774277,lncRNA_annotated,2.38846,2.66264,-0.156777,0.9101,0.990859,FALSE
ENSMUST00000188162,ENSMUSG00000100826,Snhg14,7:59619157-59904686,lncRNA_annotated,110.105,106.466,0.0484835,0.91035,0.99089,FALSE
ENSMUST00000218108,ENSMUSG00000112654,AC153557.3,10:21295978-21368898,lncRNA_annotated,1.28316,1.16759,0.136163,0.91045,0.99089,FALSE
ENSMUST00000173576,ENSMUSG00000092241,Gm20522,17:35116195-35128855,lncRNA_annotated,0.768018,0.830132,-0.1122,0.9103,0.99089,FALSE
ENSMUST00000139014,ENSMUSG00000043993,2900052L18Rik,11:120229801-120231585,lncRNA_annotated,1.81271,1.75936,0.0430946,0.91045,0.99089,FALSE
ENSMUST00000186703,ENSMUSG00000097545,Mir124a-1hg,14:64588050-64593961,lncRNA_annotated,7.99671,8.99219,-0.169268,0.9109,0.990898,FALSE
ENSMUST00000123117,ENSMUSG00000095334,Gm21984,7:126928878-126970606,lncRNA_annotated,31.2801,36.2329,-0.212054,0.9114,0.990991,FALSE
ENSMUST00000208332,ENSMUSG00000109128,Gm45022,X:153721156-153741920,lncRNA_annotated,0.603196,0.536766,0.168334,0.9132,0.991005,FALSE
ENSMUST00000146766,ENSMUSG00000087312,Gm13833,6:31093558-31218474,lncRNA_annotated,0.913781,1.00665,-0.139647,0.9169,0.991005,FALSE
ENSMUST00000202914,ENSMUSG00000107040,Gm43791,5:34949444-35039644,lncRNA_annotated,4.79658,5.2635,-0.134018,0.91795,0.991005,FALSE
ENSMUST00000155332,ENSMUSG00000053263,Gm12592,11:3289280-3342971,lncRNA_annotated,2.91802,2.76998,0.0751138,0.91785,0.991005,FALSE
ENSMUST00000164804,ENSMUSG00000090387,Gm17056,12:40175492-40201105,lncRNA_annotated,1.22853,1.27015,-0.0480704,0.9151,0.991005,FALSE
ENSMUST00000180450,ENSMUSG00000097835,Gm26910,18:67773711-67774857,lncRNA_annotated,0.985992,1.02484,-0.0557491,0.919,0.991005,FALSE
ENSMUST00000127301,ENSMUSG00000084808,9430091E24Rik,8:111094629-111145480,lncRNA_annotated,1.4714,1.61981,-0.138627,0.9148,0.991005,FALSE
ENSMUST00000160099,ENSMUSG00000090086,AI480526,5:123133722-123141076,lncRNA_annotated,1.95691,1.87437,0.0621772,0.9152,0.991005,FALSE
LNC_000919,XLOC_068013,-,X:142851145-142966728,lncRNA_Novel,0.469659,0.451296,0.0575392,0.9153,0.991005,FALSE
ENSMUST00000181209,ENSMUSG00000097207,6030443J06Rik,5:22550436-23275597,lncRNA_annotated,0.567077,0.642362,-0.179842,0.9136,0.991005,FALSE
ENSMUST00000184126,ENSMUSG00000098332,2310009A05Rik,9:73039717-73042779,lncRNA_annotated,11.6913,12.0356,-0.0418708,0.91605,0.991005,FALSE
ENSMUST00000205539,ENSMUSG00000108414,Snhg1,19:8723474-8726443,lncRNA_annotated,0.977748,0.919566,0.0885085,0.91415,0.991005,FALSE
ENSMUST00000134552,ENSMUSG00000086753,Gm15751,5:123508394-123524176,lncRNA_annotated,1.18724,1.28603,-0.11531,0.91735,0.991005,FALSE
ENSMUST00000153685,ENSMUSG00000086693,A730081D07Rik,13:40859753-41013015,lncRNA_annotated,1.04838,1.18758,-0.179864,0.9128,0.991005,FALSE
ENSMUST00000156242,ENSMUSG00000085169,Gm10785,16:91647505-91931687,lncRNA_annotated,0.604242,0.564828,0.0973153,0.9168,0.991005,FALSE
ENSMUST00000203049,ENSMUSG00000107561,Gm44264,6:88257333-88446539,lncRNA_annotated,4.22686,4.00709,0.0770315,0.91405,0.991005,FALSE
ENSMUST00000188260,ENSMUSG00000054426,A930005H10Rik,3:115881580-115929332,lncRNA_annotated,2.99765,2.77446,0.111629,0.9148,0.991005,FALSE
ENSMUST00000139363,ENSMUSG00000085084,4930570G19Rik,3:156546752-156561746,lncRNA_annotated,3.71533,3.64197,0.0287718,0.91855,0.991005,FALSE
ENSMUST00000131198,ENSMUSG00000086603,Gm13620,2:59899362-60125819,lncRNA_annotated,1.14054,1.23551,-0.115389,0.91175,0.991005,FALSE
ENSMUST00000201771,ENSMUSG00000106702,Gm42846,5:34173886-34187720,lncRNA_annotated,14.5979,16.903,-0.21152,0.9138,0.991005,FALSE
ENSMUST00000210897,ENSMUSG00000110235,Gm5086,13:97559970-97583996,lncRNA_annotated,0.657208,0.598021,0.136153,0.9176,0.991005,FALSE
ENSMUST00000160997,ENSMUSG00000090200,1700025N21Rik,10:82985497-83195900,lncRNA_annotated,0.569693,0.616099,-0.112977,0.9166,0.991005,FALSE
ENSMUST00000189381,ENSMUSG00000100629,Gm28192,11:120961748-120991330,lncRNA_annotated,2.29825,2.46683,-0.102126,0.92045,0.991005,FALSE
ENSMUST00000155621,ENSMUSG00000063235,Ptpmt1,2:90894635-90918258,lncRNA_annotated,1.46475,1.63116,-0.155243,0.9169,0.991005,FALSE
ENSMUST00000186821,ENSMUSG00000102097,A930006L05Rik,9:96682769-96752831,lncRNA_annotated,1.41408,1.5928,-0.171703,0.9205,0.991005,FALSE
ENSMUST00000219528,ENSMUSG00000112384,AC153821.2,10:99267685-99270446,lncRNA_annotated,0.481197,0.498686,-0.0515038,0.92015,0.991005,FALSE
ENSMUST00000145859,ENSMUSG00000074578,Zfas1,2:167035792-167065862,lncRNA_annotated,1.49684,1.38815,0.108757,0.92225,0.991237,FALSE
ENSMUST00000225181,ENSMUSG00000114220,AC129217.1,19:8929551-8941582,lncRNA_annotated,0.471147,0.513537,-0.124291,0.92245,0.991239,FALSE
ENSMUST00000180936,ENSMUSG00000097258,Gm26767,9:97068182-97073429,lncRNA_annotated,1.41366,1.44061,-0.0272391,0.9243,0.991784,FALSE
ENSMUST00000222047,ENSMUSG00000113311,CT009486.1,13:74399693-74407346,lncRNA_annotated,0.563418,0.513843,0.132879,0.92565,0.992141,FALSE
ENSMUST00000126849,ENSMUSG00000087384,Gm15558,16:10545338-10744878,lncRNA_annotated,0.442834,0.472654,-0.0940183,0.9264,0.99228,FALSE
LNC_000372,XLOC_026686,-,17:13020443-13037888,lncRNA_Novel,0.876849,0.920298,-0.0697731,0.9267,0.99231,FALSE
ENSMUST00000195990,ENSMUSG00000104784,Gm42984,5:44175153-44243548,lncRNA_annotated,0.530929,0.564437,-0.088293,0.9269,0.99231,FALSE
ENSMUST00000180969,ENSMUSG00000097737,Gm26530,3:116488962-116508208,lncRNA_annotated,1.93018,1.9872,-0.0420077,0.92745,0.992447,FALSE
ENSMUST00000099331,ENSMUSG00000074782,4833422C13Rik,13:91461049-91786148,lncRNA_annotated,1.15805,1.06743,0.117568,0.92735,0.992447,FALSE
ENSMUST00000149206,ENSMUSG00000085314,Gm14866,X:100729941-100740929,lncRNA_annotated,0.776896,0.813226,-0.0659354,0.92775,0.992525,FALSE
ENSMUST00000218352,ENSMUSG00000111971,AC158232.1,12:4592637-4738419,lncRNA_annotated,1.29601,1.46058,-0.172464,0.92845,0.992673,FALSE
ENSMUST00000200678,ENSMUSG00000107048,Gm43807,5:150673738-150810690,lncRNA_annotated,0.888535,0.837913,0.0846279,0.92865,0.992698,FALSE
ENSMUST00000180538,ENSMUSG00000096996,Gm26792,19:46328183-46338660,lncRNA_annotated,1.59857,1.70496,-0.0929573,0.92915,0.99279,FALSE
ENSMUST00000156965,ENSMUSG00000086149,Gm15598,17:27909339-28062600,lncRNA_annotated,0.69509,0.648771,0.099489,0.92905,0.99279,FALSE
ENSMUST00000181526,ENSMUSG00000097537,2610020C07Rik,16:11203382-11254270,lncRNA_annotated,1.32556,1.18359,0.163428,0.9299,0.992929,FALSE
ENSMUST00000181856,ENSMUSG00000097243,Gm26908,14:70180467-70217659,lncRNA_annotated,0.624854,0.562007,0.152931,0.92965,0.992929,FALSE
ENSMUST00000172483,ENSMUSG00000092381,Gm20512,7:19701312-19749573,lncRNA_annotated,1.29217,1.21276,0.0915035,0.92985,0.992929,FALSE
ENSMUST00000153352,ENSMUSG00000086935,Gm15956,18:12168716-12236400,lncRNA_annotated,0.651025,0.705056,-0.115025,0.9308,0.992988,FALSE
ENSMUST00000145525,ENSMUSG00000087406,E130215H24Rik,2:150618104-150668935,lncRNA_annotated,0.573335,0.618539,-0.109485,0.9313,0.992988,FALSE
ENSMUST00000156285,ENSMUSG00000086107,Gm16312,19:4000579-4002103,lncRNA_annotated,1.69782,1.85185,-0.12528,0.9318,0.993034,FALSE
ENSMUST00000143828,ENSMUSG00000085492,Trmt61b,17:71552060-71598755,lncRNA_annotated,3.65013,3.77366,-0.0480164,0.93195,0.993058,FALSE
ENSMUST00000139835,ENSMUSG00000087413,Gm11266,4:82290172-82705750,lncRNA_annotated,1.08034,1.14566,-0.084686,0.93205,0.99308,FALSE
ENSMUST00000158150,ENSMUSG00000088775,Gm26037,1:89454805-89897617,lncRNA_annotated,1.89945,2.0731,-0.126209,0.9327,0.993102,FALSE
ENSMUST00000208351,ENSMUSG00000109303,Gm44549,7:118740225-118995211,lncRNA_annotated,0.810142,0.756239,0.0993317,0.93385,0.99332,FALSE
ENSMUST00000207224,ENSMUSG00000109321,A330076H08Rik,7:61930136-61982358,lncRNA_annotated,1.63368,1.57313,0.0544866,0.9341,0.993346,FALSE
ENSMUST00000152147,ENSMUSG00000073155,1810058I24Rik,6:35252653-35263496,lncRNA_annotated,3.34698,3.27573,0.0310404,0.93425,0.993346,FALSE
ENSMUST00000161383,ENSMUSG00000063087,Gm10125,18:5491502-5775467,lncRNA_annotated,0.70797,0.666879,0.0862638,0.9342,0.993346,FALSE
LNC_000703,XLOC_047581,-,5:137483019-137540718,lncRNA_Novel,1.1049,1.04633,0.0785703,0.93465,0.993426,FALSE
ENSMUST00000180806,ENSMUSG00000097248,Gm2694,8:87472811-87525554,lncRNA_annotated,1.3117,1.47479,-0.169077,0.9345,0.993426,FALSE
ENSMUST00000161975,ENSMUSG00000089934,4930473D10Rik,10:114398822-114801364,lncRNA_annotated,1.12053,1.19483,-0.0926199,0.93545,0.993742,FALSE
ENSMUST00000225358,ENSMUSG00000114796,AC144949.1,19:40294752-40513750,lncRNA_annotated,0.596762,0.557279,0.0987561,0.9362,0.993848,FALSE
ENSMUST00000190109,ENSMUSG00000074415,2610203C20Rik,9:41327259-41655483,lncRNA_annotated,0.480344,0.514254,-0.0984142,0.93615,0.993848,FALSE
ENSMUST00000211528,ENSMUSG00000110087,Gm45309,7:46760465-46796064,lncRNA_annotated,0.742854,0.698784,0.0882334,0.9375,0.99402,FALSE
ENSMUST00000209090,ENSMUSG00000109130,Gm45187,7:98885020-99141141,lncRNA_annotated,0.495157,0.530153,-0.098522,0.9376,0.99402,FALSE
ENSMUST00000127942,ENSMUSG00000086820,Gm11465,2:165784151-165899016,lncRNA_annotated,1.05978,1.134,-0.0976539,0.93805,0.994085,FALSE
ENSMUST00000212145,ENSMUSG00000110605,Gm32856,8:129263640-129282844,lncRNA_annotated,0.482622,0.497173,-0.0428545,0.93805,0.994085,FALSE
LNC_000292,XLOC_023214,-,15:43244190-43249784,lncRNA_Novel,1.74425,1.77052,-0.0215665,0.9385,0.994343,FALSE
ENSMUST00000185015,ENSMUSG00000098739,Gm27151,19:22139118-22989884,lncRNA_annotated,5.37815,5.03094,0.0962805,0.9387,0.994378,FALSE
ENSMUST00000133766,ENSMUSG00000085566,A730017L22Rik,2:130706199-130906406,lncRNA_annotated,1.59994,1.51472,0.0789706,0.9388,0.994378,FALSE
ENSMUST00000031305,ENSMUSG00000029360,Gm9754,5:118064964-118155464,lncRNA_annotated,3.43259,3.34183,0.0386571,0.9387,0.994378,FALSE
ENSMUST00000134345,ENSMUSG00000085148,Mir22hg,11:75461538-75466676,lncRNA_annotated,1.71028,1.81752,-0.0877364,0.9387,0.994378,FALSE
ENSMUST00000149830,ENSMUSG00000087177,E130307A14Rik,10:39595858-39732007,lncRNA_annotated,2.8948,2.63742,0.134341,0.94325,0.994392,FALSE
ENSMUST00000209801,ENSMUSG00000097649,Gm10561,1:55170158-55235622,lncRNA_annotated,3.10978,3.47938,-0.162018,0.9396,0.994392,FALSE
ENSMUST00000071067,ENSMUSG00000056753,C330011M18Rik,8:84065235-84096992,lncRNA_annotated,1.4087,1.35701,0.0539412,0.9401,0.994392,FALSE
ENSMUST00000150314,ENSMUSG00000086763,Plxna4os1,6:32144267-32588192,lncRNA_annotated,0.521411,0.493686,0.0788272,0.93915,0.994392,FALSE
ENSMUST00000135037,ENSMUSG00000087497,2810001G20Rik,11:64079483-64083259,lncRNA_annotated,4.02178,4.09677,-0.0266544,0.94325,0.994392,FALSE
LNC_000152,XLOC_012984,-,12:78685493-78691426,lncRNA_Novel,0.691222,0.678472,0.026858,0.9401,0.994392,FALSE
ENSMUST00000133884,ENSMUSG00000087128,Gm12655,4:94460930-94477180,lncRNA_annotated,1.03469,1.00365,0.0439438,0.9428,0.994392,FALSE
ENSMUST00000224719,ENSMUSG00000032846,Zswim6,13:107724616-107890064,lncRNA_annotated,0.555468,0.612293,-0.140519,0.94015,0.994392,FALSE
ENSMUST00000137349,ENSMUSG00000087515,Gm13554,2:26055534-26122818,lncRNA_annotated,21.4481,20.2295,0.084388,0.9391,0.994392,FALSE
ENSMUST00000138426,ENSMUSG00000087299,Gm12953,4:116551632-116555936,lncRNA_annotated,0.901179,0.987739,-0.132316,0.942,0.994392,FALSE
ENSMUST00000184640,ENSMUSG00000098912,1500004A13Rik,3:88782942-88832547,lncRNA_annotated,3.01009,3.22213,-0.0982096,0.93915,0.994392,FALSE
LNC_000051,XLOC_004185,-,1:169472813-169485417,lncRNA_Novel,0.75496,0.725319,0.057784,0.94015,0.994392,FALSE
ENSMUST00000137752,ENSMUSG00000086682,Gm16023,4:155601415-155649938,lncRNA_annotated,2.32338,2.59051,-0.157011,0.9408,0.994392,FALSE
ENSMUST00000224137,ENSMUSG00000114922,AC154759.1,14:25694169-25701282,lncRNA_annotated,0.826526,0.903424,-0.128343,0.9441,0.994655,FALSE
LNC_000098,XLOC_008159,-,11:20741592-20743124,lncRNA_Novel,1.41417,1.38124,0.0339906,0.94415,0.994655,FALSE
ENSMUST00000146336,ENSMUSG00000086363,A330102I10Rik,13:29014398-29040336,lncRNA_annotated,0.989646,1.07182,-0.115073,0.9446,0.994668,FALSE
ENSMUST00000125204,ENSMUSG00000085415,Gm12060,11:23558057-23558842,lncRNA_annotated,0.635413,0.611782,0.0546763,0.94465,0.994668,FALSE
ENSMUST00000150471,ENSMUSG00000087050,Dhrs13os,11:77982753-78037866,lncRNA_annotated,2.60754,2.69911,-0.0497953,0.94515,0.994711,FALSE
ENSMUST00000128000,ENSMUSG00000086290,Snhg12,4:132308677-132311024,lncRNA_annotated,0.55628,0.515107,0.110941,0.94525,0.994735,FALSE
ENSMUST00000196766,ENSMUSG00000105199,Gm43581,3:104638667-104658462,lncRNA_annotated,0.673929,0.638832,0.0771604,0.9462,0.994853,FALSE
ENSMUST00000150375,ENSMUSG00000085767,Gm13563,2:26381525-26389316,lncRNA_annotated,0.914601,0.867852,0.0756943,0.946,0.994853,FALSE
ENSMUST00000133548,ENSMUSG00000086219,Srrm4os,5:116438719-116591817,lncRNA_annotated,0.496763,0.527114,-0.0855565,0.9462,0.994853,FALSE
ENSMUST00000126170,ENSMUSG00000103436,Gm36995,X:7557295-7605517,lncRNA_annotated,1.43563,1.39785,0.0384809,0.94675,0.994859,FALSE
ENSMUST00000174039,ENSMUSG00000092203,1110038B12Rik,17:34950237-34952471,lncRNA_annotated,1.02107,1.11556,-0.127687,0.9468,0.994859,FALSE
ENSMUST00000168978,ENSMUSG00000092595,Gm20427,17:34026032-34031690,lncRNA_annotated,1.40945,1.36256,0.0488198,0.9466,0.994859,FALSE
ENSMUST00000181640,ENSMUSG00000097867,Lppos,16:24391611-24992576,lncRNA_annotated,1.21495,1.28633,-0.0823588,0.94755,0.994932,FALSE
ENSMUST00000140273,ENSMUSG00000085636,Gm11769,11:120103959-120152341,lncRNA_annotated,0.726492,0.691159,0.0719294,0.9475,0.994932,FALSE
ENSMUST00000170849,ENSMUSG00000090386,Mir99ahg,16:77236316-77691403,lncRNA_annotated,1.12695,1.1765,-0.0620848,0.9473,0.994932,FALSE
ENSMUST00000187764,ENSMUSG00000100480,Gm29156,1:43745783-43746282,lncRNA_annotated,1.00983,0.9736,0.0527099,0.9472,0.994932,FALSE
ENSMUST00000144844,ENSMUSG00000034587,8430429K09Rik,11:3452436-3458338,lncRNA_annotated,0.658272,0.704829,-0.0985906,0.9478,0.99507,FALSE
ENSMUST00000187076,ENSMUSG00000097620,4921514A10Rik,4:141113000-141139766,lncRNA_annotated,0.670292,0.630891,0.0874001,0.94835,0.995181,FALSE
ENSMUST00000152313,ENSMUSG00000045464,2810002D19Rik,2:94300766-94438136,lncRNA_annotated,1.42235,1.49482,-0.0717026,0.9485,0.995183,FALSE
