test_id,gene_id,gene,locus,isoform_status,CIML,MIML,log2FoldChange,p_value,q_value,significant
ENSMUST00000148960,ENSMUSG00000024048,Myl12a,17:70993655-71002878,mRNA,10.5304,4.09595,1.36228,0.0001,0.00169531,Up
ENSMUST00000153031,ENSMUSG00000037990,Sh3rf3,10:58813358-59138916,mRNA,3.89359,7.95139,-1.03011,0.0001,0.00169531,Down
ENSMUST00000033264,ENSMUSG00000030966,Trim21,7:102557920-102565486,mRNA,21.7913,0.430723,5.66085,0.0001,0.00169531,Up
ENSMUST00000161546,ENSMUSG00000047013,Fbxo41,6:85469573-85502994,mRNA,12.3201,24.017,-0.963042,0.0001,0.00169531,Down
ENSMUST00000101531,ENSMUSG00000031139,Mcf2,X:60055955-60179089,mRNA,0.997062,2.63417,-1.40159,0.0001,0.00169531,Down
ENSMUST00000115576,ENSMUSG00000047786,Lix1,17:17402671-17459387,mRNA,14.3802,26.8596,-0.901354,0.0001,0.00169531,Down
ENSMUST00000062289,ENSMUSG00000042182,Bend6,1:33852051-33907816,mRNA,34.3202,61.0529,-0.830999,0.0001,0.00169531,Down
ENSMUST00000131309,ENSMUSG00000007989,Fzd3,14:65192448-65262463,mRNA,18.8174,31.894,-0.761217,0.0001,0.00169531,Down
ENSMUST00000105691,ENSMUSG00000039953,Clstn1,4:149586467-149648899,mRNA,112.014,229.897,-1.03731,0.0001,0.00169531,Down
ENSMUST00000101367,ENSMUSG00000029780,Nt5c3,6:56882399-56923932,mRNA,33.8767,14.1552,1.25896,0.0001,0.00169531,Up
ENSMUST00000056096,ENSMUSG00000050064,Zfp697,3:98382480-98431951,mRNA,3.35535,6.44012,-0.940624,0.0001,0.00169531,Down
ENSMUST00000041124,ENSMUSG00000040209,Zfp704,3:9427019-9610085,mRNA,8.69505,14.6192,-0.749601,0.0001,0.00169531,Down
ENSMUST00000056102,ENSMUSG00000050272,Dscam,16:96592078-97170752,mRNA,9.44628,16.5872,-0.812253,0.0001,0.00169531,Down
ENSMUST00000028926,ENSMUSG00000027438,Napb,2:148693984-148732467,mRNA,87.3134,150.624,-0.786677,0.0001,0.00169531,Down
ENSMUST00000054979,ENSMUSG00000029313,Aff1,5:103754161-103855322,mRNA,8.30868,3.58976,1.21073,0.0001,0.00169531,Up
ENSMUST00000107166,ENSMUSG00000048078,Tenm4,7:96171245-96947034,mRNA,9.46524,17.7246,-0.905041,0.0001,0.00169531,Down
ENSMUST00000017548,ENSMUSG00000017404,Rpl19,11:98022954-98030492,mRNA,285.638,165.399,0.78824,0.0001,0.00169531,Up
ENSMUST00000029662,ENSMUSG00000028028,Alpk1,3:127670309-127780527,mRNA,2.58153,0.95521,1.43434,0.0001,0.00169531,Up
ENSMUST00000091309,ENSMUSG00000003617,Cp,3:19957053-20035315,mRNA,13.3513,0.853179,3.96799,0.0001,0.00169531,Up
ENSMUST00000003635,ENSMUSG00000003541,Ier3,17:35821683-35822923,mRNA,12.1565,5.37073,1.17854,0.0001,0.00169531,Up
ENSMUST00000115781,ENSMUSG00000005871,Apc,18:34220923-34322189,mRNA,27.0584,58.3687,-1.10912,0.0001,0.00169531,Down
ENSMUST00000118003,ENSMUSG00000054162,Spock3,8:62951008-63357103,mRNA,21.4077,44.4154,-1.05293,0.0001,0.00169531,Down
ENSMUST00000034512,ENSMUSG00000032014,Oaf,9:43221234-43239911,mRNA,8.26707,3.88998,1.08761,0.0001,0.00169531,Up
ENSMUST00000062108,ENSMUSG00000042349,Ikbke,1:131254596-131279606,mRNA,5.34165,0.206611,4.6923,0.0001,0.00169531,Up
ENSMUST00000200137,ENSMUSG00000028176,Lrrc7,3:158082890-158562221,mRNA,10.0483,32.459,-1.69167,0.0001,0.00169531,Down
ENSMUST00000048374,ENSMUSG00000033031,C330027C09Rik,16:48994184-49019705,mRNA,2.76012,1.0311,1.42055,0.0001,0.00169531,Up
ENSMUST00000143467,ENSMUSG00000016495,Plgrkt,19:29348598-29367308,mRNA,16.5209,7.01074,1.23666,0.0001,0.00169531,Up
ENSMUST00000085724,ENSMUSG00000038576,Susd4,1:182763859-182896591,mRNA,17.9678,33.4896,-0.898299,0.0001,0.00169531,Down
ENSMUST00000088970,ENSMUSG00000068015,Lrch1,14:74754673-74947877,mRNA,8.42471,4.60755,0.870628,0.0001,0.00169531,Up
ENSMUST00000038185,ENSMUSG00000032705,Exd2,12:80463094-80498122,mRNA,13.0863,24.4659,-0.902718,0.0001,0.00169531,Down
ENSMUST00000039160,ENSMUSG00000040133,Gpr176,2:118277109-118373419,mRNA,1.9241,4.27585,-1.15203,0.0001,0.00169531,Down
ENSMUST00000175752,ENSMUSG00000009585,Apobec3,15:79891658-79908436,mRNA,24.917,0.466281,5.73979,0.0001,0.00169531,Up
ENSMUST00000054591,ENSMUSG00000048550,Thnsl1,2:21205723-21215009,mRNA,5.55518,10.0544,-0.855916,0.0001,0.00169531,Down
ENSMUST00000067512,ENSMUSG00000031906,Smpd3,8:106210935-106337988,mRNA,10.4185,24.1329,-1.21186,0.0001,0.00169531,Down
ENSMUST00000078058,ENSMUSG00000049184,Purg,8:33386324-33417467,mRNA,10.9689,22.4086,-1.03064,0.0001,0.00169531,Down
ENSMUST00000078155,ENSMUSG00000003500,Impdh1,6:29200433-29216364,mRNA,8.50408,17.4485,-1.03687,0.0001,0.00169531,Down
ENSMUST00000077659,ENSMUSG00000055415,Atp10b,11:43151598-43262285,mRNA,0.320243,0.973565,-1.60411,0.0001,0.00169531,Down
ENSMUST00000037547,ENSMUSG00000040035,Disp2,2:118779718-118811293,mRNA,43.8111,74.9623,-0.77487,0.0001,0.00169531,Down
ENSMUST00000004959,ENSMUSG00000004837,Grap,11:61653264-61720799,mRNA,6.76339,2.52521,1.42135,0.0001,0.00169531,Up
ENSMUST00000059286,ENSMUSG00000060477,Irak2,6:113638466-113695026,mRNA,11.0333,5.30372,1.05679,0.0001,0.00169531,Up
ENSMUST00000028349,ENSMUSG00000026972,Arrdc1,2:24925351-24935252,mRNA,7.2203,2.70781,1.41494,0.0001,0.00169531,Up
ENSMUST00000106545,ENSMUSG00000047155,Cyp4x1,4:115106322-115137864,mRNA,1.3012,3.67118,-1.4964,0.0001,0.00169531,Down
ENSMUST00000028838,ENSMUSG00000027360,Hdc,2:126593666-126618678,mRNA,4.09788,1.41183,1.53731,0.0001,0.00169531,Up
ENSMUST00000222275,ENSMUSG00000037679,Inf2,12:112588783-112615557,mRNA,10.9392,25.3104,-1.21022,0.0001,0.00169531,Down
ENSMUST00000075258,ENSMUSG00000040543,Pitpnm3,11:72047527-72135778,mRNA,11.2432,19.3201,-0.781042,0.0001,0.00169531,Down
ENSMUST00000113322,ENSMUSG00000030067,Foxp1,6:98925337-99521162,mRNA,10.0629,19.8603,-0.980842,0.0001,0.00169531,Down
ENSMUST00000039926,ENSMUSG00000037887,Dusp8,7:142079489-142095843,mRNA,29.9126,49.448,-0.725159,0.0001,0.00169531,Down
ENSMUST00000028758,ENSMUSG00000027296,Itpka,2:119742336-119751263,mRNA,34.6981,59.4569,-0.776987,0.0001,0.00169531,Down
ENSMUST00000045196,ENSMUSG00000040164,Kcns1,2:164163618-164171113,mRNA,1.7385,4.33729,-1.31895,0.0001,0.00169531,Down
ENSMUST00000091703,ENSMUSG00000069267,Hist1h3b,13:23752266-23752886,mRNA,8.8174,2.22268,1.98805,0.0001,0.00169531,Up
ENSMUST00000109443,ENSMUSG00000053141,Ptprt,2:161521989-162661147,mRNA,8.55416,19.9162,-1.21924,0.0001,0.00169531,Down
ENSMUST00000059091,ENSMUSG00000056025,Clca3a1,3:144729915-144760841,mRNA,2.06903,0.0901407,4.52063,0.0001,0.00169531,Up
ENSMUST00000055294,ENSMUSG00000050069,Grem2,1:174833784-174921819,mRNA,3.21672,6.8636,-1.09337,0.0001,0.00169531,Down
ENSMUST00000003438,ENSMUSG00000003348,Mob3a,10:80681837-80701977,mRNA,10.4699,4.83654,1.1142,0.0001,0.00169531,Up
ENSMUST00000034272,ENSMUSG00000031813,Mvb12a,8:71542929-71548026,mRNA,24.3856,12.8771,0.921218,0.0001,0.00169531,Up
ENSMUST00000023088,ENSMUSG00000022453,Naga,15:82329531-82338826,mRNA,14.1812,7.42328,0.933847,0.0001,0.00169531,Up
ENSMUST00000109488,ENSMUSG00000044349,Snhg11,2:158375637-158386145,mRNA,72.1136,135.835,-0.913516,0.0001,0.00169531,Down
ENSMUST00000033783,ENSMUSG00000031409,Tceal6,X:135208686-135210687,mRNA,10.9124,23.3743,-1.09896,0.0001,0.00169531,Down
ENSMUST00000097651,ENSMUSG00000041923,Nol4,18:22693180-23041653,mRNA,5.13314,12.728,-1.31009,0.0001,0.00169531,Down
ENSMUST00000089824,ENSMUSG00000022525,Hrasls,16:29209694-29230531,mRNA,3.41008,7.11093,-1.06023,0.0001,0.00169531,Down
ENSMUST00000021796,ENSMUSG00000021367,Edn1,13:42301475-42307990,mRNA,3.9005,1.55877,1.32325,0.0001,0.00169531,Up
ENSMUST00000159414,ENSMUSG00000043336,Filip1l,16:57302198-57606825,mRNA,4.09151,1.21162,1.7557,0.0001,0.00169531,Up
ENSMUST00000003459,ENSMUSG00000020437,Myo1g,11:6506547-6520958,mRNA,9.10542,0.0771297,6.88329,0.0001,0.00169531,Up
ENSMUST00000099092,ENSMUSG00000017740,Slc12a5,2:164960823-164999731,mRNA,54.2558,101.008,-0.896626,0.0001,0.00169531,Down
ENSMUST00000109567,ENSMUSG00000061689,Dlgap4,2:156613704-156764363,mRNA,18.9096,37.5681,-0.990391,0.0001,0.00169531,Down
ENSMUST00000084501,ENSMUSG00000028370,Pappa,4:65124173-65357509,mRNA,1.09607,0.465903,1.23423,0.0001,0.00169531,Up
ENSMUST00000002989,ENSMUSG00000002910,Arrdc2,8:70835128-70839720,mRNA,6.50115,2.9842,1.12335,0.0001,0.00169531,Up
ENSMUST00000041627,ENSMUSG00000041592,Sdk2,11:113776373-114066218,mRNA,2.93557,5.18378,-0.820367,0.0001,0.00169531,Down
ENSMUST00000045628,ENSMUSG00000035781,R3hdm4,10:79910051-79922273,mRNA,46.4887,83.2424,-0.840437,0.0001,0.00169531,Down
ENSMUST00000081769,ENSMUSG00000034488,Edil3,13:88821471-89323223,mRNA,19.7179,35.0795,-0.831125,0.0001,0.00169531,Down
ENSMUST00000044828,ENSMUSG00000042793,Lgr6,1:134983300-135105276,mRNA,1.80741,0.693565,1.38182,0.0001,0.00169531,Up
ENSMUST00000052539,ENSMUSG00000041263,Rusc1,3:89081938-89101959,mRNA,18.5602,38.9618,-1.06985,0.0001,0.00169531,Down
ENSMUST00000149431,ENSMUSG00000021200,Asb2,12:103321141-103356001,mRNA,3.16239,0.795349,1.99136,0.0001,0.00169531,Up
ENSMUST00000196111,ENSMUSG00000029622,Arpc1b,5:145114214-145140238,mRNA,45.2481,5.09853,3.1497,0.0001,0.00169531,Up
ENSMUST00000029814,ENSMUSG00000028164,Manba,3:135485610-135571404,mRNA,5.91372,2.96451,0.996273,0.0001,0.00169531,Up
ENSMUST00000059595,ENSMUSG00000050965,Prkca,11:107933386-108414396,mRNA,20.384,34.6651,-0.76605,0.0001,0.00169531,Down
ENSMUST00000140295,ENSMUSG00000025909,Sntg1,1:8361474-9299238,mRNA,4.03615,8.72959,-1.11293,0.0001,0.00169531,Down
ENSMUST00000038558,ENSMUSG00000035397,Klf16,10:80567123-80577321,mRNA,9.17796,16.6246,-0.857075,0.0001,0.00169531,Down
ENSMUST00000063771,ENSMUSG00000052087,Rgs14,13:55369731-55384687,mRNA,7.81854,15.0781,-0.94748,0.0001,0.00169531,Down
ENSMUST00000059452,ENSMUSG00000050600,Zfp831,2:174643533-174710832,mRNA,2.57004,4.93747,-0.941979,0.0001,0.00169531,Down
ENSMUST00000160290,ENSMUSG00000090164,BC035044,6:128849089-128898167,mRNA,3.5985,0.432186,3.05767,0.0001,0.00169531,Up
ENSMUST00000047243,ENSMUSG00000041351,Rap1gap,4:137680752-137729861,mRNA,29.1274,50.2948,-0.788032,0.0001,0.00169531,Down
ENSMUST00000094897,ENSMUSG00000055809,Dnaaf3,7:4518304-4532453,mRNA,2.06712,0.312665,2.72493,0.0001,0.00169531,Up
ENSMUST00000078647,ENSMUSG00000030055,Rab43,6:87788852-87838798,mRNA,14.1023,2.81368,2.3254,0.0001,0.00169531,Up
ENSMUST00000050312,ENSMUSG00000027223,Mapk8ip1,2:92382917-92401263,mRNA,65.812,113.636,-0.788004,0.0001,0.00169531,Down
ENSMUST00000067529,ENSMUSG00000054453,Sytl5,X:9885621-9994543,mRNA,0.680733,2.93571,-2.10855,0.00015,0.00241856,Down
ENSMUST00000214357,ENSMUSG00000034275,Igsf9b,9:27299203-27357546,mRNA,9.7849,17.3765,-0.828513,0.00015,0.00241856,Down
ENSMUST00000081851,ENSMUSG00000026109,Tmeff2,1:50909961-51187270,mRNA,17.331,29.8377,-0.783783,0.00015,0.00241856,Down
ENSMUST00000076034,ENSMUSG00000059479,B3gnt8,7:25626653-25629492,mRNA,2.65705,0.560373,2.24537,0.00015,0.00241856,Up
ENSMUST00000046110,ENSMUSG00000026587,Astn1,1:158362272-158691781,mRNA,28.9667,51.652,-0.834429,0.00015,0.00241856,Down
ENSMUST00000028612,ENSMUSG00000027188,Pamr1,2:102550011-102643041,mRNA,6.06811,11.5988,-0.934658,0.00015,0.00241856,Down
ENSMUST00000114447,ENSMUSG00000004113,Cacna1b,2:24603886-24763152,mRNA,6.87408,15.1915,-1.14403,0.00015,0.00241856,Down
ENSMUST00000029635,ENSMUSG00000028005,Gucy1b3,3:82032005-82074689,mRNA,34.1117,58.2494,-0.771979,0.00015,0.00241856,Down
ENSMUST00000044011,ENSMUSG00000032966,Fkbp1a,2:151542482-151561692,mRNA,121.848,211.574,-0.796073,0.00015,0.00241856,Down
ENSMUST00000037633,ENSMUSG00000037965,Zc3h7a,16:11136591-11176393,mRNA,14.6374,8.69984,0.750595,0.00015,0.00241856,Up
ENSMUST00000027068,ENSMUSG00000025935,Tram1,1:13564697-13589910,mRNA,31.65,18.0644,0.809057,0.00015,0.00241856,Up
ENSMUST00000143107,ENSMUSG00000046364,Rpl27a,7:109519146-109522367,mRNA,205.285,125.926,0.705056,0.00015,0.00241856,Up
ENSMUST00000034776,ENSMUSG00000032245,Cln6,9:62838784-62852006,mRNA,10.1165,4.96872,1.02576,0.00015,0.00241856,Up
ENSMUST00000030939,ENSMUSG00000029063,Nadk,4:155562377-155591001,mRNA,29.7333,15.2431,0.963921,0.00015,0.00241856,Up
ENSMUST00000021807,ENSMUSG00000021377,Dek,13:47022481-47106201,mRNA,33.1338,17.8934,0.888874,0.00015,0.00241856,Up
ENSMUST00000112971,ENSMUSG00000079418,Atg4a,X:140956906-141164270,mRNA,6.23247,3.0014,1.05417,0.00015,0.00241856,Up
ENSMUST00000026879,ENSMUSG00000025777,Gdap1,1:17145361-17164271,mRNA,20.2083,35.1068,-0.796801,0.00015,0.00241856,Down
ENSMUST00000036387,ENSMUSG00000033208,S100b,10:76253852-76261159,mRNA,73.966,135.534,-0.873717,0.00015,0.00241856,Down
ENSMUST00000046001,ENSMUSG00000037727,Avp,2:130580619-130582554,mRNA,1.4481,16.1982,-3.4836,0.00015,0.00241856,Down
ENSMUST00000218055,ENSMUSG00000039531,Zufsp,10:33919141-33951259,mRNA,8.90202,3.42548,1.37783,0.00015,0.00241856,Up
ENSMUST00000114256,ENSMUSG00000049556,Lingo1,9:56618474-56796138,mRNA,14.2382,41.7252,-1.55115,0.00015,0.00241856,Down
ENSMUST00000124493,ENSMUSG00000022208,Jph4,14:55106829-55116935,mRNA,21.2318,50.5317,-1.25096,0.00015,0.00241856,Down
ENSMUST00000020524,ENSMUSG00000020282,Rhbdf1,11:32209584-32222300,mRNA,7.90585,4.05554,0.963027,0.00015,0.00241856,Up
ENSMUST00000169687,ENSMUSG00000026827,Gpd2,2:57236226-57370719,mRNA,6.25219,16.6864,-1.41624,0.00015,0.00241856,Down
ENSMUST00000036333,ENSMUSG00000035725,Prkx,X:77761410-77796278,mRNA,8.29907,4.46006,0.895887,0.00015,0.00241856,Up
ENSMUST00000042610,ENSMUSG00000073490,Ifi207,1:173723426-173741747,mRNA,15.8346,0.0891178,7.47315,0.00015,0.00241856,Up
ENSMUST00000016323,ENSMUSG00000016179,Camk1g,1:193346345-193370298,mRNA,7.57495,13.5916,-0.843412,0.00015,0.00241856,Down
ENSMUST00000022282,ENSMUSG00000021760,Gpx8,13:113035110-113091195,mRNA,13.3797,5.50546,1.28111,0.00015,0.00241856,Up
ENSMUST00000032710,ENSMUSG00000030500,Slc17a6,7:51622005-51671119,mRNA,8.50062,15.6997,-0.885094,0.00015,0.00241856,Down
ENSMUST00000047783,ENSMUSG00000033282,Rpgrip1l,8:91217029-91313262,mRNA,3.35391,5.79779,-0.789657,0.00015,0.00241856,Down
ENSMUST00000106588,ENSMUSG00000008683,Rps15a,7:118104371-118116188,mRNA,252.189,92.335,1.44955,0.00015,0.00241856,Up
ENSMUST00000032874,ENSMUSG00000030638,Sh3gl3,7:82173839-82307419,mRNA,12.0504,22.6246,-0.908804,0.00015,0.00241856,Down
ENSMUST00000045607,ENSMUSG00000035683,Melk,4:44300875-44364675,mRNA,1.90698,0.363034,2.39311,0.00015,0.00241856,Up
ENSMUST00000037912,ENSMUSG00000037926,Ssh2,11:77216286-77460220,mRNA,17.9155,10.1863,0.814581,0.00015,0.00241856,Up
ENSMUST00000034243,ENSMUSG00000031790,Mmp15,8:95352267-95375080,mRNA,4.82587,8.33336,-0.788111,0.00015,0.00241856,Down
ENSMUST00000219534,ENSMUSG00000042333,Tnfrsf14,4:154921932-154928563,mRNA,10.5378,0.535076,4.29968,0.00015,0.00241856,Up
ENSMUST00000020958,ENSMUSG00000020627,Klhl29,12:5077471-5375682,mRNA,6.17047,10.7922,-0.806535,0.00015,0.00241856,Down
ENSMUST00000033900,ENSMUSG00000031504,Rab20,8:11453517-11478710,mRNA,6.4343,0.354239,4.18299,0.00015,0.00241856,Up
ENSMUST00000053491,ENSMUSG00000090125,Pou3f1,4:124656806-124660655,mRNA,3.45061,6.865,-0.99241,0.00015,0.00241856,Down
ENSMUST00000023611,ENSMUSG00000022894,Adamts5,16:85858169-85901125,mRNA,1.8166,0.861333,1.0766,0.00015,0.00241856,Up
ENSMUST00000119943,ENSMUSG00000048279,Sacs,14:61138456-61258490,mRNA,15.1109,26.2962,-0.799263,0.00015,0.00241856,Down
ENSMUST00000078521,ENSMUSG00000030345,Dyrk4,6:126876019-126921839,mRNA,1.48623,0.0766588,4.27706,0.00015,0.00241856,Up
ENSMUST00000030585,ENSMUSG00000028794,A3galt2,4:128755363-128769298,mRNA,0.795785,0.0795178,3.32303,0.00015,0.00241856,Up
ENSMUST00000021333,ENSMUSG00000020950,Foxg1,12:49382882-49407360,mRNA,13.4379,27.3312,-1.02425,0.00015,0.00241856,Down
ENSMUST00000039074,ENSMUSG00000022623,Shank3,15:89499622-89560261,mRNA,16.6006,35.0084,-1.07646,0.00015,0.00241856,Down
ENSMUST00000178034,ENSMUSG00000022218,Tgm1,14:55700008-55713492,mRNA,19.4557,0.109154,7.47768,0.00015,0.00241856,Up
ENSMUST00000023487,ENSMUSG00000022799,Arhgap31,16:38598339-38713274,mRNA,14.7022,8.90978,0.722575,0.00015,0.00241856,Up
ENSMUST00000103066,ENSMUSG00000027525,Phactr3,2:178118974-178338492,mRNA,16.8996,36.7876,-1.12223,0.00015,0.00241856,Down
ENSMUST00000077687,ENSMUSG00000036641,Ccdc148,2:58821696-59160683,mRNA,2.8576,5.70534,-0.997507,0.00015,0.00241856,Down
ENSMUST00000172031,ENSMUSG00000037940,Inpp4b,8:81342557-82127914,mRNA,3.75051,1.3109,1.51653,0.00015,0.00241856,Up
ENSMUST00000043616,ENSMUSG00000034636,Zyg11b,4:108229723-108301096,mRNA,32.4885,52.4927,-0.692187,0.00015,0.00241856,Down
ENSMUST00000106107,ENSMUSG00000025170,Rab40b,11:121356124-121388251,mRNA,5.5252,11.5226,-1.06036,0.00015,0.00241856,Down
ENSMUST00000062784,ENSMUSG00000046031,Fam26f,10:34126066-34127984,mRNA,26.0967,0.150567,7.43732,0.00015,0.00241856,Up
ENSMUST00000031281,ENSMUSG00000029338,Antxr2,5:97882782-98031043,mRNA,1.94714,0.7151,1.44514,0.00015,0.00241856,Up
ENSMUST00000058943,ENSMUSG00000049097,Ankrd34a,3:96596635-96599775,mRNA,11.137,18.9614,-0.767713,0.00015,0.00241856,Down
ENSMUST00000046929,ENSMUSG00000063317,Usp31,7:121642020-121707253,mRNA,18.3006,31.795,-0.796912,0.00015,0.00241856,Down
ENSMUST00000059775,ENSMUSG00000047407,Tgif1,17:70844204-70853546,mRNA,7.05964,0.295211,4.57978,0.00015,0.00241856,Up
ENSMUST00000089378,ENSMUSG00000022436,Sh3bp1,15:78913918-78919517,mRNA,45.985,76.1522,-0.727721,0.00015,0.00241856,Down
ENSMUST00000059305,ENSMUSG00000102252,Snrpn,7:59982494-60140219,mRNA,239.351,417.794,-0.803665,0.00015,0.00241856,Down
ENSMUST00000000206,ENSMUSG00000000202,Btbd17,11:114791216-114795897,mRNA,7.0195,14.4352,-1.04015,0.00015,0.00241856,Down
ENSMUST00000095027,ENSMUSG00000037138,Aff3,1:38177325-38664955,mRNA,8.19419,14.6536,-0.838586,0.00015,0.00241856,Down
ENSMUST00000106625,ENSMUSG00000040412,5330417C22Rik,3:108455693-108536536,mRNA,3.59289,7.44866,-1.05183,0.00015,0.00241856,Down
ENSMUST00000033325,ENSMUSG00000031015,Swap70,7:110221710-110283506,mRNA,7.80239,4.03256,0.952221,0.00015,0.00241856,Up
ENSMUST00000042147,ENSMUSG00000033294,Noc4l,5:110648417-110653417,mRNA,12.8629,6.59805,0.963103,0.00015,0.00241856,Up
ENSMUST00000106267,ENSMUSG00000030806,Stx1b,7:127803899-127824549,mRNA,84.8784,143.874,-0.761332,0.00015,0.00241856,Down
ENSMUST00000019576,ENSMUSG00000005481,Ddx39,8:83715176-83741326,mRNA,14.5908,5.027,1.53729,0.00015,0.00241856,Up
ENSMUST00000102964,ENSMUSG00000060093,Hist1h4a,13:23760691-23761230,mRNA,108.747,56.6515,0.940793,0.00015,0.00241856,Up
ENSMUST00000086310,ENSMUSG00000042594,Sh2b3,5:121815647-121837646,mRNA,9.76885,4.89624,0.996514,0.00015,0.00241856,Up
ENSMUST00000102965,ENSMUSG00000069266,Hist1h4b,13:23755821-23757620,mRNA,131.821,55.1858,1.25621,0.00015,0.00241856,Up
ENSMUST00000182209,ENSMUSG00000034165,Ccnd3,17:47505050-47611492,mRNA,21.7758,8.94818,1.28306,0.00015,0.00241856,Up
ENSMUST00000091628,ENSMUSG00000046876,Atxn1,13:45549754-45964977,mRNA,18.6237,32.5626,-0.806076,0.00015,0.00241856,Down
ENSMUST00000046206,ENSMUSG00000040446,Rprd1a,18:24484961-24530204,mRNA,23.0849,37.0239,-0.681512,0.00015,0.00241856,Down
ENSMUST00000090031,ENSMUSG00000068523,Gng5,3:146499806-146505572,mRNA,41.5286,16.4345,1.33737,0.00015,0.00241856,Up
ENSMUST00000066610,ENSMUSG00000048458,Fam212b,3:105704598-105720842,mRNA,11.0066,21.2635,-0.950017,0.00015,0.00241856,Down
ENSMUST00000048568,ENSMUSG00000042106,Fam212a,9:107984222-107985879,mRNA,4.39136,1.31754,1.73682,0.00015,0.00241856,Up
ENSMUST00000073957,ENSMUSG00000063531,Sema3e,5:14025275-14256689,mRNA,5.04345,8.81014,-0.804755,0.00015,0.00241856,Down
ENSMUST00000110894,ENSMUSG00000060126,Tpt1,14:75845092-75848525,mRNA,535.9,299.499,0.839413,0.00015,0.00241856,Up
ENSMUST00000040536,ENSMUSG00000034266,Batf,12:85686668-85709087,mRNA,5.50993,0.218282,4.65777,0.00015,0.00241856,Up
ENSMUST00000038695,ENSMUSG00000040724,Kcna2,3:107101145-107115005,mRNA,29.0236,51.7329,-0.833855,0.00015,0.00241856,Down
ENSMUST00000027189,ENSMUSG00000026029,Casp8,1:58795373-58847503,mRNA,3.74331,0.425119,3.13837,0.00015,0.00241856,Up
ENSMUST00000006856,ENSMUSG00000006678,Pola1,X:93304766-93632155,mRNA,5.24497,2.88374,0.862992,0.00015,0.00241856,Up
ENSMUST00000022698,ENSMUSG00000022102,Dok2,14:70774303-70778495,mRNA,1.81573,0.0896671,4.33983,0.00015,0.00241856,Up
ENSMUST00000045898,ENSMUSG00000035246,Pcyt1b,X:93654862-93749951,mRNA,5.04984,11.1346,-1.14074,0.00015,0.00241856,Down
ENSMUST00000066427,ENSMUSG00000026222,Sp100,1:85600702-85709998,mRNA,8.96888,0.377621,4.56992,0.00015,0.00241856,Up
ENSMUST00000116380,ENSMUSG00000027642,Rpn2,2:157208549-157326319,mRNA,60.1068,32.5296,0.885775,0.00015,0.00241856,Up
ENSMUST00000020234,ENSMUSG00000020044,Timp3,10:86055124-86498882,mRNA,57.3982,34.009,0.755088,0.00015,0.00241856,Up
ENSMUST00000070577,ENSMUSG00000031847,1700030J22Rik,8:116969593-116978959,mRNA,1.57574,3.7377,-1.24612,0.00015,0.00241856,Down
ENSMUST00000168120,ENSMUSG00000072949,Acot1,12:84009489-84018371,mRNA,9.02569,4.26427,1.08174,0.00015,0.00241856,Up
ENSMUST00000056641,ENSMUSG00000026979,Psd4,2:24367579-24414954,mRNA,3.94429,0.149212,4.72433,0.00015,0.00241856,Up
ENSMUST00000160777,ENSMUSG00000025905,Oprk1,1:5588492-5606131,mRNA,0.705708,2.32245,-1.71851,0.00015,0.00241856,Down
ENSMUST00000109645,ENSMUSG00000048834,Vstm2a,11:16257723-16427310,mRNA,10.6078,21.2862,-1.0048,0.00015,0.00241856,Down
ENSMUST00000052550,ENSMUSG00000049252,Lrp1b,2:40595247-42653624,mRNA,5.44334,11.135,-1.03254,0.00015,0.00241856,Down
ENSMUST00000072312,ENSMUSG00000056900,Usp13,3:32817545-32938071,mRNA,2.95774,5.51097,-0.897812,0.00015,0.00241856,Down
ENSMUST00000027538,ENSMUSG00000026311,Asb1,1:91540543-91559589,mRNA,6.53143,11.805,-0.853931,0.00015,0.00241856,Down
ENSMUST00000102655,ENSMUSG00000059173,Pde1a,2:79834452-80129458,mRNA,10.0769,30.16,-1.58158,0.00015,0.00241856,Down
ENSMUST00000097742,ENSMUSG00000073680,Tmem88b,4:155781590-155785874,mRNA,17.0931,29.342,-0.779549,0.00015,0.00241856,Down
ENSMUST00000034945,ENSMUSG00000032381,Fam96a,9:66126610-66138955,mRNA,27.4619,15.0865,0.864175,0.00015,0.00241856,Up
ENSMUST00000039674,ENSMUSG00000035934,Pknox2,9:36890981-37147407,mRNA,6.67519,12.4684,-0.901392,0.00015,0.00241856,Down
ENSMUST00000019734,ENSMUSG00000019590,Cyb561,11:105933701-105953336,mRNA,13.4018,23.4089,-0.804625,0.00015,0.00241856,Down
ENSMUST00000102656,ENSMUSG00000052135,Foxo6,4:120267078-120287349,mRNA,1.94325,5.03056,-1.37225,0.00015,0.00241856,Down
ENSMUST00000043259,ENSMUSG00000041741,Pde3a,6:141246919-141507448,mRNA,2.88109,1.56704,0.878572,0.0002,0.00308564,Up
ENSMUST00000037708,ENSMUSG00000033007,Asic4,1:75450435-75474343,mRNA,2.33758,6.1987,-1.40695,0.0002,0.00308564,Down
ENSMUST00000175858,ENSMUSG00000022421,Nptxr,15:79786351-79834688,mRNA,53.6138,144.154,-1.42694,0.0002,0.00308564,Down
ENSMUST00000100330,ENSMUSG00000053580,Tanc2,11:105589985-105929304,mRNA,21.1637,38.1225,-0.849049,0.0002,0.00308564,Down
ENSMUST00000054551,ENSMUSG00000046999,1110032F04Rik,3:68869585-68872163,mRNA,2.79166,6.09197,-1.12579,0.0002,0.00308564,Down
