tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	6926	0	live	TBX3	TBX3-ISO, UMS, XHL	T-box transcription factor 3	T-box transcription factor TBX3|T-box 3|T-box protein 3|bladder cancer related protein XHL	12q24.21	12	NC_000012.12	114670255	114684175	minus	8	601621	
9606	Homo sapiens	7472	0	live	WNT2	INT1L1, IRP	Wnt family member 2	protein Wnt-2|Int-1-related protein|epididymis secretory sperm binding protein|int-1-like protein 1|secreted growth factor|wingless-type MMTV integration site family member 2	7q31.2	7	NC_000007.14	117275451	117323058	minus	5	147870	
9606	Homo sapiens	619556	0	live	MIR455	MIRN455, hsa-mir-455, mir-455	microRNA 455		9q32	9	NC_000009.12	114209434	114209529	plus	1		
9606	Homo sapiens	23765	0	live	IL17RA	CANDF5, CD217, CDw217, IL-17RA, IL17R, IMD51, hIL-17R	interleukin 17 receptor A	interleukin-17 receptor A|IL-17 receptor A	22q11.1	22	NC_000022.11	17084959	17115694	plus	13	605461	
9606	Homo sapiens	2069	0	live	EREG	EPR, ER, Ep	epiregulin	proepiregulin	4q13.3	4	NC_000004.12	74365145	74388749	plus	5	602061	
9606	Homo sapiens	3090	0	live	HIC1	ZBTB29, ZNF901, hic-1	HIC ZBTB transcriptional repressor 1	hypermethylated in cancer 1 protein|hypermethylated in cancer 1|zinc finger and BTB domain-containing protein 29	17p13.3	17	NC_000017.11	2055103	2063241	plus	3	603825	
9606	Homo sapiens	7060	0	live	THBS4	TSP-4, TSP4	thrombospondin 4	thrombospondin-4	5q14.1	5	NC_000005.10	79991296	80083753	plus	27	600715	
9606	Homo sapiens	11251	0	live	PTGDR2	CD294, CRTH2, DL1R, DP2, GPR44	prostaglandin D2 receptor 2	prostaglandin D2 receptor 2|G-protein coupled receptor 44|chemoattractant receptor homologous molecule expressed on T helper type 2 cells|chemoattractant receptor-homologous molecule expressed on TH2 cells|putative G-protein coupled receptor 44	11q12.2	11	NC_000011.10	60850933	60855950	minus	2	604837	
9606	Homo sapiens	3202	0	live	HOXA5	HOX1, HOX1.3, HOX1C	homeobox A5	homeobox protein Hox-A5|homeo box 1C|homeo box A5|homeobox protein HOXA5|homeobox protein Hox-1C	7p15.2	7	NC_000007.14	27141052	27143681	minus	2	142952	
9606	Homo sapiens	57214	0	live	CEMIP	CCSP1, HYBID, KIAA1199, TMEM2L	cell migration inducing hyaluronidase 1	cell migration-inducing and hyaluronan-binding protein|cell migration inducing hyaluronan binding protein|cell migration inducing protein, hyaluronan binding|colon cancer secreted protein 1|hyaluronan-binding protein involved in hyaluronan depolymerization	15q25.1	15	NC_000015.10	80779370	80951771	plus	30	608366	
9606	Homo sapiens	5688	0	live	PSMA7	C6, HEL-S-276, HSPC, RC6-1, XAPC7	proteasome 20S subunit alpha 7	proteasome subunit alpha type-7|epididymis secretory protein Li 276|proteasome (prosome, macropain) subunit, alpha type, 7|proteasome subunit RC6-1|proteasome subunit XAPC7|proteasome subunit alpha 4|proteasome subunit alpha 7|testicular tissue protein Li 151	20q13.33	20	NC_000020.11	62136733	62143394	minus	7	606607	
9606	Homo sapiens	8324	0	live	FZD7	FzE3	frizzled class receptor 7	frizzled-7|Frizzled, drosophila, homolog of, 7|frizzled 7, seven transmembrane spanning receptor|frizzled family receptor 7|frizzled homolog 7|fz-7|hFz7	2q33.1	2	NC_000002.12	202034587	202038437	plus	1	603410	
9606	Homo sapiens	27101	0	live	CACYBP	GIG5, PNAS-107, S100A6BP, SIP	calcyclin binding protein	calcyclin-binding protein|S100A6-binding protein|Siah-interacting protein (SIP)|growth-inhibiting gene 5 protein|hCacyBP	1q25.1	1	NC_000001.11	174999435	175012027	plus	8	606186	
9606	Homo sapiens	440	0	live	ASNS	ASNSD, TS11	asparagine synthetase (glutamine-hydrolyzing)	asparagine synthetase [glutamine-hydrolyzing]|TS11 cell cycle control protein|glutamine-dependent asparagine synthetase	7q21.3	7	NC_000007.14	97851677	97928441	minus	16	108370	
9606	Homo sapiens	407039	0	live	MIR33A	MIR33, MIRN33, MIRN33A, hsa-mir-33, hsa-mir-33a, miR-33, miRNA33A, mir-33a	microRNA 33a	microRNA 33	22q13.2	22	NC_000022.11	41900944	41901012	plus	1	612156	
9606	Homo sapiens	2042	0	live	EPHA3	EK4, ETK, ETK1, HEK, HEK4, TYRO4	EPH receptor A3	ephrin type-A receptor 3|EPH-like kinase 4|TYRO4 protein tyrosine kinase|eph-like tyrosine kinase 1|human embryo kinase 1|testicular tissue protein Li 64|tyrosine-protein kinase receptor ETK1	3p11.1	3	NC_000003.12	89107621	89482134	plus	17	179611	
9606	Homo sapiens	4296	0	live	MAP3K11	MEKK11, MLK-3, MLK3, PTK1, SPRK	mitogen-activated protein kinase kinase kinase 11	mitogen-activated protein kinase kinase kinase 11|SH3 domain-containing proline-rich kinase|mixed lineage kinase 3|protein-tyrosine kinase PTK1|src-homology 3 domain-containing proline-rich kinase	11q13.1	11	NC_000011.10	65597755	65614221	minus	11	600050	
9606	Homo sapiens	25803	0	live	SPDEF	PDEF, bA375E1.3	SAM pointed domain containing ETS transcription factor	SAM pointed domain-containing Ets transcription factor|prostate epithelium-specific Ets transcription factor|prostate-derived Ets factor|prostate-specific Ets	6p21.31	6	NC_000006.12	34537800	34556333	minus	8	608144	
9606	Homo sapiens	3198	0	live	HOXA1	BSAS, HOX1, HOX1F	homeobox A1	homeobox protein Hox-A1|HOX A1 homeodomain protein|Hox 1.6-like protein|homeo box A1|homeobox 1F|homeobox protein Hox-1F|lab-like protein	7p15.2	7	NC_000007.14	27092993	27096000	minus	3	142955	
9606	Homo sapiens	112398	0	live	EGLN2	EIT-6, EIT6, HIF-PH1, HIFPH1, HPH-1, HPH-3, PHD1	egl-9 family hypoxia inducible factor 2	prolyl hydroxylase EGLN2|HIF-prolyl hydroxylase 1|egl nine homolog 2|estrogen-induced tag 6|hypoxia-inducible factor prolyl hydroxylase 1|prolyl hydroxylase domain-containing protein 1	19q13.2	19	NC_000019.10	40799191	40808434	plus	7	606424	
9606	Homo sapiens	3249	0	live	HPN	TMPRSS1	hepsin	serine protease hepsin|testicular tissue protein Li 85|transmembrane protease serine 1	19q13.11	19	NC_000019.10	35040506	35066573	plus	14	142440	
9606	Homo sapiens	51564	0	live	HDAC7	HD7, HD7AA, HDAC7	histone deacetylase 7	histone deacetylase 7|histone deacetylase 7A	12q13.11	12	NC_000012.12	47782722	47820612	minus	31	606542	
9606	Homo sapiens	1163	0	live	CKS1B	CKS1, PNAS-16, PNAS-18, ckshs1	CDC28 protein kinase regulatory subunit 1B	cyclin-dependent kinases regulatory subunit 1|CDC2-associated protein CKS1|CDC28 protein kinase 1B|NB4 apoptosis/differentiation related protein|cell division control protein CKS1	1q21.3	1	NC_000001.11	154974642	154979251	plus	3	116900	
9606	Homo sapiens	30968	0	live	STOML2	HSPC108, SLP-2	stomatin like 2	stomatin-like protein 2, mitochondrial|EPB72-like 2|EPB72-like protein 2|paraprotein target 7|paratarg-7|stomatin (EPB72)-like 2	9p13.3	9	NC_000009.12	35099776	35103195	minus	10	608292	
9606	Homo sapiens	5267	0	live	SERPINA4	KAL, KLST, KST, PI-4, PI4, kallistatin	serpin family A member 4	kallistatin|kallikrein inhibitor|peptidase inhibitor 4|protease inhibitor 4 (kallistatin)|serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4|serpin A4|serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4|sserpin family A member 4|testicular secretory protein Li 22	14q32.13	14	NC_000014.9	94561442	94569906	plus	5	147935	
9606	Homo sapiens	649	0	live	BMP1	OI13, PCOLC, PCP, PCP2, TLD	bone morphogenetic protein 1	bone morphogenetic protein 1|mammalian tolloid protein|procollagen C-endopeptidase|procollagen C-proteinase 3|tolloid-like	8p21.3	8	NC_000008.11	22165372	22212326	plus	21	112264	
9606	Homo sapiens	2294	0	live	FOXF1	ACDMPV, FKHL5, FREAC1	forkhead box F1	forkhead box protein F1|FREAC-1|Forkhead, drosophila, homolog-like 5|forkhead-related activator 1|forkhead-related protein FKHL5|forkhead-related transcription factor 1	16q24.1	16	NC_000016.10	86510527	86515422	plus	2	601089	
9606	Homo sapiens	406969	0	live	MIR194-1	MIRN194-1, mir-194-1	microRNA 194-1	hsa-mir-194-1	1q41	1	NC_000001.11	220118157	220118241	minus	1	610940	
9606	Homo sapiens	10097	0	live	ACTR2	ARP2	actin related protein 2	actin-related protein 2|ARP2 actin related protein 2 homolog|actin-like protein 2	2p14	2	NC_000002.12	65227695	65271253	plus	10	604221	
9606	Homo sapiens	10769	0	live	PLK2	SNK, hPlk2, hSNK	polo like kinase 2	serine/threonine-protein kinase PLK2|PLK-2|serine/threonine-protein kinase SNK|serum-inducible kinase	5q11.2	5	NC_000005.10	58453982	58460139	minus	14	607023	
9606	Homo sapiens	3294	0	live	HSD17B2	EDH17B2, HSD17, SDR9C2	hydroxysteroid 17-beta dehydrogenase 2	estradiol 17-beta-dehydrogenase 2|17-beta-HSD 2|17-beta-hydroxysteroid dehydrogenase type 2|20 alpha-hydroxysteroid dehydrogenase|20-alpha-HSD|E2DH|microsomal 17-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 9C member 2|testosterone 17-beta-dehydrogenase	16q23.3	16	NC_000016.10	82035253	82098534	plus	6	109685	
9606	Homo sapiens	4100	0	live	MAGEA1	CT1.1, MAGE1	MAGE family member A1	melanoma-associated antigen 1|MAGE-1 antigen|antigen MZ2-E|cancer/testis antigen 1.1|cancer/testis antigen family 1, member 1|melanoma antigen MAGE-1|melanoma antigen family A 1|melanoma antigen family A, 1 (directs expression of antigen MZ2-E)|melanoma antigen family A1|melanoma-associated antigen MZ2-E	Xq28	X	NC_000023.11	153179284	153183880	plus	3	300016	
9606	Homo sapiens	387893	0	live	KMT5A	PR-Set7, PR/SET07, SET07, SET8, SETD8	lysine methyltransferase 5A	N-lysine methyltransferase KMT5A|H4-K20-HMTase KMT5A|H4-K20-HMTase SETD8|H4-K20-specific histone methyltransferase|H4K20-specific histone methyltransferase splice variant Set8b|N-lysine methyltransferase SETD8|PR/SET domain containing protein 8|PR/SET domain-containing protein 07|SET domain containing (lysine methyltransferase) 8|SET domain-containing protein 8|histone-lysine N-methyltransferase KMT5A|histone-lysine N-methyltransferase SETD8|lysine (K)-specific methyltransferase 5A|lysine N-methyltransferase 5A|lysine-specific methylase 5A	12q24.31	12	NC_000012.12	123384132	123409353	plus	11	607240	
9606	Homo sapiens	5916	0	live	RARG	NR1B3, RARC	retinoic acid receptor gamma	retinoic acid receptor gamma|RAR-gamma|nuclear receptor subfamily 1 group B member 3|retinoic acid nuclear receptor gamma variant 1|retinoic acid nuclear receptor gamma variant 2	12q13.13	12	NC_000012.12	53210566	53232256	minus	12	180190	
9606	Homo sapiens	54984	0	live	PINX1	Gno1, LPTL, LPTS, Pxr1	PIN2 (TERF1) interacting telomerase inhibitor 1	PIN2/TERF1-interacting telomerase inhibitor 1|67-11-3 protein|PIN2-interacting protein 1|TRF1-interacting protein 1|hepatocellular carcinoma-related putative tumor suppressor|liver-related putative tumor suppressor|pin2-interacting protein X1|protein 67-11-3	8p23.1	8	NC_000008.11	10764961	10839899	minus	7	606505	
9606	Homo sapiens	442901	0	live	MIR328	MIRN328, hsa-mir-328, mir-328	microRNA 328		16q22.1	16	NC_000016.10	67202321	67202395	minus	1	613701	
9606	Homo sapiens	117159	0	live	DCD	AIDD-1, DSEP, HCAP, PIF, DCD	dermcidin	dermcidin|diffusible survival/evasion peptide|preproteolysin|proteolysis inducing factor|survival promoting peptide	12q13.2	12	NC_000012.12	54644589	54648365	minus	6	606634	
9606	Homo sapiens	25824	0	live	PRDX5	ACR1, AOEB166, B166, HEL-S-55, PLP, PMP20, PRDX6, PRXV, SBBI10, prx-V	peroxiredoxin 5	peroxiredoxin-5, mitochondrial|Alu co-repressor 1|TPx type VI|antioxidant enzyme B166|epididymis secretory protein Li 55|liver tissue 2D-page spot 71B|peroxiredoxin V|peroxisomal antioxidant enzyme|thioredoxin peroxidase PMP20|thioredoxin reductase|thioredoxin-dependent peroxiredoxin 5	11q13.1	11	NC_000011.10	64318121	64321811	plus	6	606583	
9606	Homo sapiens	10288	0	live	LILRB2	CD85D, ILT-4, ILT4, LIR-2, LIR2, MIR-10, MIR10	leukocyte immunoglobulin like receptor B2	leukocyte immunoglobulin-like receptor subfamily B member 2|CD85 antigen-like family member D|Ig-like transcript 4|leucocyte Ig-like receptor B2|leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2|monocyte/macrophage immunoglobulin-like receptor 10|myeloid inhibitory receptor 10	19q13.42	19	NC_000019.10	54273812	54281178	minus	15	604815	
9606	Homo sapiens	27087	0	live	B3GAT1	CD57, GLCATP, GLCUATP, HNK1, LEU7, NK-1, NK1	beta-1,3-glucuronyltransferase 1	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1|LEU7 antigen|UDP-GlcUA:glycoprotein beta-1,3-glucuronyltransferase|glucuronosyltransferase P	11q25	11	NC_000011.10	134378504	134412242	minus	11	151290	
9606	Homo sapiens	4053	0	live	LTBP2	C14orf141, GLC3D, LTBP3, MSPKA, MSTP031, WMS3	latent transforming growth factor beta binding protein 2	latent-transforming growth factor beta-binding protein 2|LTBP-2	14q24.3	14	NC_000014.9	74498183	74612593	minus	36	602091	
9606	Homo sapiens	3902	0	live	LAG3	CD223	lymphocyte activating 3	lymphocyte activation gene 3 protein|lymphocyte-activation gene 3	12p13.31	12	NC_000012.12	6772483	6778455	plus	8	153337	
9606	Homo sapiens	11059	0	live	WWP1	AIP5, Tiul1, hSDRP1	WW domain containing E3 ubiquitin protein ligase 1	NEDD4-like E3 ubiquitin-protein ligase WWP1|HECT-type E3 ubiquitin transferase WWP1|Nedd-4-like ubiquitin-protein ligase|TGIF-interacting ubiquitin ligase 1|WW domain-containing protein 1|atrophin-1 interacting protein 5	8q21.3	8	NC_000008.11	86342547	86468503	plus	25	602307	
9606	Homo sapiens	407055	0	live	MIR99A	MIRN99A, mir-99a	microRNA 99a	hsa-mir-99a	21q21.1	21	NC_000021.9	16539089	16539169	plus	1	614509	
9606	Homo sapiens	10134	0	live	BCAP31	6C6-AG, BAP31, CDM, DDCH, DXS1357E	B cell receptor associated protein 31	B-cell receptor-associated protein 31|6C6-AG tumor-associated antigen|BCR-associated protein Bap31|p28 Bap31	Xq28	X	NC_000023.11	153700492	153724746	minus	8	300398	
9606	Homo sapiens	5729	0	live	PTGDR	AS1, ASRT1, DP, DP11, PTGDR	prostaglandin D2 receptor	prostaglandin D2 receptor|PGD2 receptor	14q22.1	14	NC_000014.9	52267256	52276724	plus	4	604687	
9606	Homo sapiens	55829	0	live	SELENOS	AD-015, ADO15, SBBI8, SELS, SEPS1, VIMP	selenoprotein S	selenoprotein S|VCP interacting membrane selenoprotein|VCP-interacting membrane protein|tanis|valosin-containing protein-interacting membrane protein	15q26.3	15	NC_000015.10	101270809	101277485	minus	7	607918	
9606	Homo sapiens	23607	0	live	CD2AP	CMS	CD2 associated protein	CD2-associated protein|Cas ligand with multiple Src homology 3 (SH3) domains|adapter protein CMS|cas ligand with multiple SH3 domains	6p12.3	6	NC_000006.12	47477746	47627263	plus	20	604241	
9606	Homo sapiens	151888	0	live	BTLA	BTLA1, CD272	B and T lymphocyte associated	B- and T-lymphocyte attenuator|B- and T-lymphocyte-associated protein	3q13.2	3	NC_000003.12	112463030	112499757	minus	6	607925	
9606	Homo sapiens	8991	0	live	SELENBP1	EHMTO, HEL-S-134P, LPSB, MTO, SBP56, SP56, hSBP	selenium binding protein 1	methanethiol oxidase|56 kDa selenium-binding protein|epididymis secretory sperm binding protein Li 134P	1q21.3	1	NC_000001.11	151364304	151372725	minus	13	604188	
9606	Homo sapiens	9043	0	live	SPAG9	CT89, HLC-6, HLC4, HLC6, JIP-4, JIP4, JLP, PHET, PIG6	sperm associated antigen 9	C-Jun-amino-terminal kinase-interacting protein 4|JNK interacting protein|JNK/SAPK-associated protein|Max-binding protein|c-Jun NH2-terminal kinase-associated leucine zipper protein|cancer/testis antigen 89|human lung cancer oncogene 6 protein|lung cancer oncogene 4|mitogen-activated protein kinase 8-interacting protein 4|proliferation-inducing gene 6|protein highly expressed in testis|sperm associated antigen 9 variant 5|sperm surface protein|sunday driver 1	17q21.33	17	NC_000017.11	50962174	51120868	minus	34	605430	
9606	Homo sapiens	3460	0	live	IFNGR2	AF-1, IFGR2, IFNGT1, IMD28	interferon gamma receptor 2	interferon gamma receptor 2|IFN-gamma receptor 2|IFN-gamma-R-beta|IFN-gamma-R2|interferon gamma receptor accessory factor-1|interferon gamma receptor beta chain|interferon gamma transducer 1	21q22.11	21	NC_000021.9	33402896	33437521	plus	9	147569	
9606	Homo sapiens	6354	0	live	CCL7	FIC, MARC, MCP-3, MCP3, NC28, SCYA6, SCYA7	C-C motif chemokine ligand 7	C-C motif chemokine 7|chemokine (C-C motif) ligand 7|monocyte chemoattractant protein 3|monocyte chemotactic protein 3|small inducible cytokine A7 (monocyte chemotactic protein 3)|small-inducible cytokine A7	17q12	17	NC_000017.11	34270221	34272242	plus	3	158106	
9606	Homo sapiens	9097	0	live	USP14	TGT	ubiquitin specific peptidase 14	ubiquitin carboxyl-terminal hydrolase 14|deubiquitinating enzyme 14|tRNA-guanine transglycosylase, 60-kD subunit|ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase)|ubiquitin specific protease 14 (tRNA-guanine transglycosylase)|ubiquitin thioesterase 14|ubiquitin thiolesterase 14|ubiquitin-specific processing protease 14	18p11.32	18	NC_000018.10	158557	214629	plus	16	607274	
9606	Homo sapiens	26136	0	live	TES	TESSS-2, TES	testin LIM domain protein	testin|testis derived transcript (3 LIM domains)	7q31.2	7	NC_000007.14	116210539	116258786	plus	8	606085	
9606	Homo sapiens	9962	0	live	SLC23A2	NBTL1, SLC23A1, SVCT2, YSPL2	solute carrier family 23 member 2	solute carrier family 23 member 2|Na(+)/L-ascorbic acid transporter 2|nucleobase transporter-like 1 protein|sodium-dependent vitamin C transporter-2|solute carrier family 23 (ascorbic acid transporter), member 2|solute carrier family 23 (nucleobase transporters), member 1|solute carrier family 23 (nucleobase transporters), member 2|testicular secretory protein Li 48|yolk sac permease-like molecule 2	20p13	20	NC_000020.11	4852358	5010313	minus	18	603791	
9606	Homo sapiens	54487	0	live	DGCR8	C22orf12, DGCRK6, Gy1, pasha	DGCR8 microprocessor complex subunit	microprocessor complex subunit DGCR8|DiGeorge syndrome critical region 8|DiGeorge syndrome critical region gene 8	22q11.21	22	NC_000022.11	20080232	20111877	plus	14	609030	
9606	Homo sapiens	151306	0	live	GPBAR1	BG37, GPCR19, GPR131, M-BAR, TGR5	G protein-coupled bile acid receptor 1	G-protein coupled bile acid receptor 1|G-protein coupled bile acid receptor BG37|G-protein coupled receptor GPCR19|membrane bile acid receptor|membrane-type receptor for bile acids	2q35	2	NC_000002.12	218259496	218263861	plus	3	610147	
9606	Homo sapiens	100885779	0	live	LINC-ROR	ROR, lincRNA-RoR, lincRNA-ST8SIA3	long intergenic non-protein coding RNA, regulator of reprogramming		18q21.31	18	NC_000018.10	57054559	57072119	minus	6	615173	
9606	Homo sapiens	5702	0	live	PSMC3	TBP1	proteasome 26S subunit, ATPase 3	26S proteasome regulatory subunit 6A|26S protease regulatory subunit 6A|26S proteasome AAA-ATPase subunit RPT5|Tat-binding protein 1|human immunodeficiency virus tat transactivator binding protein-1|proteasome (prosome, macropain) 26S subunit, ATPase, 3|proteasome subunit P50|testicular secretory protein Li 42	11p11.2	11	NC_000011.10	47418769	47426473	minus	12	186852	
9606	Homo sapiens	3608	0	live	ILF2	NF45, PRO3063	interleukin enhancer binding factor 2	interleukin enhancer-binding factor 2|interleukin enhancer binding factor 2, 45kD|interleukin enhancer binding factor 2, 45kDa|nuclear factor of activated T-cells, 45-kDa	1q21.3	1	NC_000001.11	153661788	153671028	minus	14	603181	
9606	Homo sapiens	6692	0	live	SPINT1	HAI, HAI1, MANSC2	serine peptidase inhibitor, Kunitz type 1	kunitz-type protease inhibitor 1|HAI-1|hepatocyte growth factor activator inhibitor type 1|serine protease inhibitor, Kunitz type 1	15q15.1	15	NC_000015.10	40844043	40858207	plus	11	605123	
9606	Homo sapiens	6717	0	live	SRI	CP-22, CP22, SCN, V19	sorcin	sorcin|22 kDa protein|H_RG167B05.1|calcium binding protein amplified in mutlidrug-resistant cells	7q21.12	7	NC_000007.14	88205115	88226993	minus	9	182520	
9606	Homo sapiens	115908	0	live	CTHRC1		collagen triple helix repeat containing 1	collagen triple helix repeat-containing protein 1	8q22.3	8	NC_000008.11	103371538	103382989	plus	5	610635	
9606	Homo sapiens	10553	0	live	HTATIP2	CC3, SDR44U1, TIP30	HIV-1 Tat interactive protein 2	oxidoreductase HTATIP2|30 kDa HIV-1 TAT-interacting protein|HIV-1 TAT-interactive protein 2|HIV-1 Tat interactive protein 2, 30kDa|Tat-interacting protein (30kD)|short chain dehydrogenase/reductase family 44U, member 1	11p15.1	11	NC_000011.10	20363685	20383783	plus	6	605628	
