tracking_id	Pos	Strand	Length	HV-2_COUNT	HV-4_COUNT	HV-6_COUNT	con-3_COUNT	con-4_COUNT	con-5_COUNT	HV-2_RPKM	HV-4_RPKM	HV-6_RPKM	con-3_RPKM	con-4_RPKM	con-5_RPKM
TCONS_00196584	chr3:30339318-30339637	+	320	5	7	8	3	6	23	271.121	601.292	598.301	154.601	428.65	1747.04
TCONS_00196585	chr3:30341097-30341759	+	663	14	31	28	5	29	49	366.402	1285.24	1010.7	124.365	999.967	1796.42
TCONS_00196586	chr3:30350663-30351074	+	412	2	2	1	0	2	13	84.2319	133.435	58.0875	0	110.977	766.957
TCONS_00196587	chr3:30580823-30581046	+	224	0	0	1	3	6	12	0	0	106.839	220.858	612.357	1302.14
TCONS_00196594	chr3:32045183-32045553	+	371	0	2	2	0	2	10	0	148.181	129.014	0	123.242	655.166
TCONS_00196682	chr3:42056874-42057307	+	434	4	5	9	13	10	17	159.924	316.678	496.286	493.963	526.759	952.104
TCONS_00196683	chr3:42057872-42058249	+	378	3	1	10	8	3	7	137.712	72.7186	633.123	349.011	181.439	450.123
TCONS_00196685	chr3:42079216-42079442	+	227	0	0	0	7	1	11	0	0	0	508.526	100.711	1177.86
TCONS_00196691	chr3:43289129-43289519	+	391	0	2	5	2	12	9	0	140.602	306.036	84.3517	701.626	559.488
TCONS_00196694	chr3:43776237-43776876	+	640	5	2	1	4	4	12	135.561	85.8988	37.3938	103.067	142.883	455.75
TCONS_00196695	chr3:43777986-43778546	+	561	5	2	0	6	2	18	154.65	97.9951	0	176.372	81.502	779.893
TCONS_00196857	chr3:95732457-95732665	+	209	0	0	0	0	0	9	0	0	0	0	0	1046.7
TCONS_00196876	chr3:99255601-99256030	+	430	6	0	1	6	0	13	242.118	0	55.6559	230.104	0	734.852
TCONS_00196888	chr3:101316837-101317365	+	529	7	0	0	11	5	16	229.608	0	0	342.908	216.081	735.173
TCONS_00196919	chr3:111858331-111858830	+	500	0	0	0	1	1	13	0	0	0	32.9815	45.7226	631.973
TCONS_00196948	chr3:123796529-123796933	+	405	7	1	0	3	0	12	299.907	67.8707	0	122.154	0	720.197
TCONS_00196972	chr3:125314987-125315234	+	248	1	1	4	6	4	10	69.9668	110.837	386.001	398.97	368.731	980.107
TCONS_00196973	chr3:125709748-125710199	+	452	5	0	7	2	0	12	191.944	0	370.629	72.968	0	645.309
TCONS_00196994	chr3:128906833-128907138	+	306	0	2	0	0	0	15	0	179.658	0	0	0	1191.5
TCONS_00197024	chr3:136054050-136054341	+	292	6	3	5	6	4	13	356.543	282.407	409.795	338.851	313.169	1082.15
TCONS_00197070	chr3:143889629-143889833	+	205	0	0	0	1	0	10	0	0	0	80.4428	0	1185.69
TCONS_00197073	chr3:144189423-144189605	+	291	1	0	0	4	0	4	59.6281	0	0	226.677	0	334.112
TCONS_00197075	chr3:144823453-144823672	+	220	4	0	0	0	0	10	315.487	0	0	0	0	1104.85
TCONS_00197098	chr3:152225812-152226332	+	521	0	1	0	0	4	12	0	52.7594	0	0	175.519	559.846
TCONS_00197102	chr3:152926847-152927146	+	300	1	7	0	0	4	11	57.8392	641.378	0	0	304.818	891.244
TCONS_00197104	chr3:155657522-155658906	+	1385	120	93	111	190	113	89	1503.4	1845.74	1918.02	2262.27	1865.22	1561.94
TCONS_00197107	chr3:156442010-156442335	+	326	5	0	0	11	0	9	266.131	0	0	556.437	0	671.043
TCONS_00197135	chr3:170158673-170159686	+	1014	8	17	14	12	3	17	136.898	460.838	330.423	195.157	67.6371	407.508
TCONS_00197136	chr3:170162687-170162913	+	227	0	0	0	3	0	10	0	0	0	217.94	0	1070.78
TCONS_00197139	chr3:170679901-170680351	+	451	0	0	0	0	0	10	0	0	0	0	0	538.95
TCONS_00197140	chr3:171581267-171581805	+	539	7	2	4	1	0	16	225.348	101.995	177.603	30.5951	0	721.533
TCONS_00197180	chr3:174455431-174455775	+	580	9	9	9	15	1	18	269.252	426.532	371.359	426.485	39.4161	754.344
TCONS_00197183	chr3:174288850-174289111	+	262	1	0	3	1	0	12	66.2281	0	274.031	62.9419	0	1113.28
TCONS_00197189	chr3:174489105-174489480	+	376	3	0	4	11	2	8	138.445	0	254.596	482.443	121.603	517.163
TCONS_00197190	chr3:174494389-174494768	+	380	0	1	2	0	0	12	0	72.3359	125.958	0	0	767.579
TCONS_00197213	chr3:181999428-181999704	+	277	2	0	0	3	0	12	125.284	0	0	178.6	0	1053
TCONS_00197284	chr3:192954206-192954437	+	232	0	0	0	1	0	10	0	0	0	71.0809	0	1047.7
TCONS_00197301	chr3:196016043-196016257	+	215	2	0	0	5	4	10	161.412	0	0	383.506	425.327	1130.54
TCONS_00197322	chr3:3790298-3790506	-	209	0	0	1	2	1	12	0	0	114.507	157.806	109.384	1395.6
TCONS_00197332	chr3:4331624-4333266	-	1643	12	9	13	20	13	44	126.732	150.571	189.359	200.74	180.887	650.939
TCONS_00197334	chr3:5028141-5028555	-	415	1	4	6	1	6	14	41.8115	264.941	346.005	39.7368	330.525	819.983
TCONS_00197406	chr3:20725656-20725862	-	207	0	0	0	0	4	12	0	0	0	0	441.765	1409.08
TCONS_00197414	chr3:27149228-27149909	-	682	6	0	4	2	13	12	152.655	0	140.364	48.36	435.773	427.683
TCONS_00197443	chr3:30333175-30333746	-	572	1	6	4	2	1	11	30.3353	288.332	167.357	57.66	39.9673	467.436
TCONS_00197444	chr3:30559293-30559767	-	475	4	6	2	5	0	20	146.12	347.212	100.766	173.587	0	1023.44
TCONS_00197479	chr3:42054256-42054696	-	441	1	5	5	1	6	8	39.3464	311.651	271.338	37.394	311.038	440.937
TCONS_00197486	chr3:44536664-44537056	-	393	8	8	8	7	8	13	353.217	559.545	487.166	293.729	465.37	804.037
TCONS_00197788	chr3:80603551-80603931	-	381	9	0	3	5	0	16	409.884	0	188.441	216.414	0	1020.75
TCONS_00197789	chr3:80604616-80605083	-	468	5	6	0	5	2	11	185.382	352.406	0	176.183	97.698	571.31
TCONS_00197791	chr3:80640885-80641297	-	413	3	0	6	0	3	20	126.042	0	347.681	0	166.063	1177.08
TCONS_00197793	chr3:80669406-80669816	-	411	0	0	4	6	5	7	0	0	232.915	240.741	278.118	413.982
TCONS_00197794	chr3:80682966-80683066	-	291	5	0	0	1	2	0	298.14	0	0	56.6693	157.122	0
TCONS_00197795	chr3:80725449-80726100	-	652	3	3	1	12	0	16	79.8394	126.477	36.7056	303.511	0	596.482
TCONS_00197813	chr3:98425548-98426170	-	623	12	5	10	1	17	23	334.224	220.607	384.142	26.4699	623.824	897.356
TCONS_00197817	chr3:99166894-99167279	-	386	0	0	2	1	0	12	0	0	124	42.7222	0	755.647
TCONS_00197851	chr3:101040503-101040924	-	422	3	0	4	11	4	11	123.354	0	226.844	429.854	216.695	633.586
TCONS_00197864	chr3:101292058-101292733	-	676	2	2	1	0	8	10	51.3366	81.3244	35.4024	0	270.548	359.566
TCONS_00197867	chr3:104304139-104304552	-	414	2	4	1	2	0	8	83.825	265.581	57.8068	79.6655	0	469.694
TCONS_00197874	chr3:104378970-104379372	-	403	0	4	2	2	8	11	0	272.83	118.769	81.84	453.823	663.457
TCONS_00197880	chr3:104427191-104427600	-	439	1	17	22	11	7	19	39.5257	1064.44	1199.33	413.208	364.531	1052
TCONS_00197882	chr3:104443086-104443979	-	894	1	10	38	19	13	36	19.4091	307.468	1017.25	350.475	332.435	978.791
TCONS_00197883	chr3:104574203-104574436	-	530	2	11	18	8	23	24	65.4784	570.498	812.786	248.917	992.095	1100.68
TCONS_00197886	chr3:104484177-104484494	-	318	0	8	1	5	3	13	0	691.513	75.258	259.289	215.673	993.668
TCONS_00197887	chr3:104505406-104505643	-	238	0	2	3	5	0	10	0	230.988	301.664	346.445	0	1021.29
TCONS_00197889	chr3:104546882-104547140	-	259	3	6	3	1	0	22	200.986	636.779	277.205	63.6709	0	2064.66
TCONS_00197893	chr3:104627757-104628502	-	746	5	9	12	3	6	18	116.299	331.62	384.966	66.3168	183.871	586.488
TCONS_00197913	chr3:108263998-108265276	-	1279	40	35	13	22	19	44	542.667	752.203	243.25	283.657	339.613	836.194
TCONS_00197921	chr3:110315690-110315914	-	225	0	0	0	0	0	10	0	0	0	0	0	1080.3
TCONS_00197922	chr3:110609312-110609727	-	416	4	0	1	0	4	13	166.844	0	57.5289	0	219.82	759.583
TCONS_00198046	chr3:117353871-117354082	-	212	0	0	0	0	0	11	0	0	0	0	0	1261.19
TCONS_00198091	chr3:125631840-125632236	-	397	13	1	3	2	2	15	568.194	69.2384	180.847	83.0769	115.17	918.387
TCONS_00198112	chr3:129342070-129342405	-	336	0	0	0	1	6	11	0	0	0	49.0797	408.238	795.754
TCONS_00198176	chr3:145713707-145713964	-	258	0	0	0	0	0	12	0	0	0	0	0	1130.54
TCONS_00198177	chr3:145717439-145717737	-	299	1	1	2	0	4	10	58.0327	91.9319	160.08	0	305.837	812.932
TCONS_00198179	chr3:145730763-145731371	-	609	0	0	0	0	0	15	0	0	0	0	0	598.686
TCONS_00198205	chr3:150124690-150125764	-	1075	21	16	36	41	26	51	338.965	409.118	801.445	628.95	552.925	1153.15
TCONS_00198206	chr3:150256314-150256841	-	528	9	3	5	6	3	20	295.769	156.18	226.629	187.395	129.894	920.707
TCONS_00198243	chr3:160209118-160209694	-	577	8	4	4	5	11	14	240.579	190.555	165.907	142.901	435.831	589.763
TCONS_00198356	chr3:176733649-176734331	-	683	12	17	2	10	15	11	304.863	684.172	70.0792	241.446	502.079	391.469
TCONS_00198367	chr3:178632175-178632368	-	629	7	3	4	0	4	9	193.104	131.102	152.191	0	145.382	347.79
TCONS_00198372	chr3:178671839-178672682	-	844	4	16	8	4	11	18	82.2359	521.093	226.844	78.1553	297.956	518.388
TCONS_00198373	chr3:178672805-178674180	-	1376	20	14	27	18	21	41	252.206	279.671	469.597	215.722	348.901	724.253
TCONS_00198376	chr3:178683772-178684157	-	386	1	1	3	0	4	11	44.9528	71.2115	186	0	236.905	692.677
TCONS_00198377	chr3:178689522-178689864	-	343	4	2	0	3	6	13	202.353	160.278	0	144.234	399.907	921.243
TCONS_00198379	chr3:178700364-178701156	-	793	9	6	11	4	24	20	196.931	207.977	331.97	83.1817	691.894	613.03
TCONS_00198393	chr3:181833258-181833474	-	217	3	0	0	0	0	8	239.886	0	0	0	0	896.098
TCONS_00198395	chr3:182652776-182653170	-	395	2	2	2	6	0	8	87.8571	139.178	121.175	250.493	0	492.287
TCONS_00198430	chr3:194751900-194752151	-	252	0	0	0	0	1	16	0	0	0	0	90.7195	1543.28
TCONS_00198535	chr4:377934-378265	+	332	11	1	0	6	3	0	574.908	82.7941	0	298.026	206.578	0
TCONS_00198885	chr4:10148454-10148709	+	256	7	0	0	1	0	0	474.463	0	0	64.4171	0	0
TCONS_00198888	chr4:10162942-10163326	+	385	12	4	7	2	3	0	540.834	285.586	435.128	85.6663	178.14	0
TCONS_00198892	chr4:10200801-10201141	+	341	12	1	2	3	0	0	610.62	80.6089	140.364	145.08	0	0
TCONS_00198895	chr4:10281444-10281761	+	318	10	4	0	7	2	0	545.653	345.756	0	363.004	143.782	0
TCONS_00198897	chr4:10321330-10321955	+	626	12	0	0	6	3	6	332.622	0	0	158.058	109.559	232.971
TCONS_00198898	chr4:10348656-10348892	+	237	8	0	0	0	0	0	585.714	0	0	0	0	0
TCONS_00198899	chr4:10372374-10372647	+	274	10	0	1	2	0	0	633.276	0	87.3432	120.371	0	0
TCONS_00198906	chr4:11437533-11438052	+	520	10	0	4	1	3	0	333.688	0	184.093	31.713	131.892	0
TCONS_00199284	chr4:26784619-26785278	+	1221	19	11	5	6	9	16	270.011	247.636	98.0018	81.0357	168.511	318.515
TCONS_00199289	chr4:26860235-26860700	+	1060	31	20	5	8	17	6	507.457	518.635	112.887	124.459	366.644	137.585
TCONS_00199313	chr4:28936253-28936506	+	254	9	0	5	4	1	0	614.827	0	471.103	259.697	90.0052	0
TCONS_00199519	chr4:31330133-31330614	+	482	16	0	1	0	0	0	575.992	0	49.6515	0	0	0
TCONS_00199536	chr4:35274279-35274773	+	495	14	0	0	3	2	0	490.757	0	0	99.944	92.369	0
TCONS_00199719	chr4:42234195-42234665	+	471	13	0	0	1	0	0	478.924	0	0	35.0122	0	0
TCONS_00199740	chr4:44926847-44927150	+	304	10	0	0	0	0	0	570.782	0	0	0	0	0
TCONS_00199892	chr4:56916896-56917362	+	467	10	2	1	5	0	5	371.558	117.72	51.2463	176.561	0	260.243
TCONS_00199895	chr4:56924611-56924980	+	370	7	3	0	3	0	3	328.277	222.873	0	133.709	0	197.081
TCONS_00199902	chr4:56994526-56994883	+	358	11	2	4	3	0	0	533.155	153.562	267.397	138.191	0	0
TCONS_00199948	chr4:60004660-60005077	+	418	11	0	0	0	0	0	456.626	0	0	0	0	0
TCONS_00199976	chr4:67571634-67571834	+	201	11	0	0	0	0	0	949.599	0	0	0	0	0
TCONS_00199987	chr4:68894303-68894524	+	222	11	0	0	0	0	0	859.773	0	0	0	0	0
TCONS_00200104	chr4:74904763-74905223	+	461	12	4	5	6	1	4	451.673	238.504	259.567	214.63	49.5907	210.904
TCONS_00200197	chr4:78004566-78005024	+	459	10	2	6	4	2	3	378.034	119.772	312.837	143.71	99.6136	158.867
TCONS_00200206	chr4:78761285-78761612	+	328	10	0	0	0	0	0	529.017	0	0	0	0	0
TCONS_00200316	chr4:83934876-83935296	+	421	12	0	0	1	0	0	494.587	0	0	39.1705	0	0
TCONS_00200478	chr4:89001139-89001656	+	518	10	1	4	0	2	9	334.976	53.0649	184.803	0	88.2677	422.316
TCONS_00200506	chr4:90038073-90039278	+	1206	19	1	5	7	16	10	273.37	22.7924	99.2207	95.7175	303.301	201.548
TCONS_00200523	chr4:90440870-90441322	+	453	18	2	2	15	1	0	689.474	121.358	105.66	546.052	50.4665	0
TCONS_00200526	chr4:90450237-90450494	+	258	10	1	0	1	0	0	672.549	106.541	0	63.9177	0	0
TCONS_00200529	chr4:90459342-90459808	+	467	10	4	5	13	9	5	371.558	235.44	256.232	459.058	440.582	260.243
TCONS_00200530	chr4:90460338-90460670	+	333	6	2	2	11	10	0	312.645	165.091	143.736	544.74	686.526	0
TCONS_00200591	chr4:90879173-90880404	+	1232	33	8	16	41	12	12	464.78	178.491	310.806	548.8	222.675	236.753
TCONS_00201065	chr4:123084104-123084408	+	305	17	7	0	13	1	3	967.148	630.864	0	702.885	74.9552	239.082
TCONS_00201235	chr4:126416453-126417262	+	810	18	1	7	9	10	9	385.595	33.9353	206.82	183.231	282.239	270.074
TCONS_00201238	chr4:126421805-126422502	+	698	21	2	5	9	3	3	522.045	78.7611	171.433	212.632	98.2578	104.47
TCONS_00201252	chr4:128646386-128647091	+	706	13	9	18	14	10	14	319.509	350.409	610.165	327.012	323.815	482.002
TCONS_00201352	chr4:135910782-135911430	+	649	13	0	0	2	0	0	347.57	0	0	50.819	0	0
TCONS_00201696	chr4:149373520-149374094	+	575	10	1	0	2	3	0	301.77	47.8046	0	57.3592	119.276	0
TCONS_00201698	chr4:149387315-149387915	+	601	9	1	0	7	1	1	259.844	45.7365	0	192.072	38.0388	40.4437
TCONS_00201699	chr4:149405864-149406144	+	281	10	0	0	0	0	0	617.501	0	0	0	0	0
TCONS_00201700	chr4:149411769-149412268	+	500	11	0	2	2	0	3	381.739	0	95.7281	65.9631	0	145.84
TCONS_00201704	chr4:149665376-149665795	+	420	11	1	0	0	1	0	454.451	65.4467	0	0	54.4317	0
TCONS_00201706	chr4:149790155-149791239	+	1085	20	10	3	4	0	1	319.848	253.342	66.1715	60.7954	0	22.4024
TCONS_00201707	chr4:149912082-149912520	+	439	10	0	0	0	0	0	395.257	0	0	0	0	0
TCONS_00201992	chr4:160061069-160061474	+	406	19	8	7	10	1	0	812.029	541.628	412.621	406.176	56.3087	0
TCONS_00201993	chr4:160064714-160065035	+	322	19	6	18	8	6	13	1023.86	512.192	1337.82	409.708	425.987	981.324
TCONS_00201994	chr4:160078030-160078555	+	526	27	22	19	12	13	15	890.68	1149.67	864.465	376.215	565.014	693.155
TCONS_00201995	chr4:160079546-160079837	+	292	18	9	8	10	6	6	1069.63	847.221	655.672	564.752	469.753	499.452
TCONS_00201996	chr4:160079955-160080224	+	270	19	6	14	5	2	2	1221.05	610.836	1240.92	305.385	169.343	180.049
TCONS_00201998	chr4:160134028-160134410	+	383	22	18	3	15	19	13	996.708	1291.85	187.457	645.852	1134.11	825.03
TCONS_00202002	chr4:160165089-160165318	+	230	21	10	8	12	6	10	1584.29	1195.11	832.419	860.388	596.382	1056.81
TCONS_00202003	chr4:160166424-160166814	+	391	23	21	33	12	23	12	1020.69	1476.32	2019.84	506.11	1344.78	745.984
TCONS_00202012	chr4:161839767-161840091	+	325	10	0	0	1	0	0	533.901	0	0	50.7408	0	0
TCONS_00202107	chr4:167249851-167250519	+	669	14	0	0	2	0	0	363.116	0	0	49.2997	0	0
TCONS_00202111	chr4:169402374-169402845	+	472	10	3	0	2	2	3	367.622	174.71	0	69.8761	96.87	154.491
TCONS_00202145	chr4:171751590-171751859	+	270	10	0	0	0	0	0	642.658	0	0	0	0	0
TCONS_00202240	chr4:179684814-179685056	+	243	10	0	0	0	0	0	714.065	0	0	0	0	0
TCONS_00202241	chr4:180570971-180571253	+	283	6	2	0	0	0	0	367.882	194.259	0	0	0	0
TCONS_00202242	chr4:180942409-180942907	+	499	9	1	0	0	0	0	312.958	55.0854	0	0	0	0
TCONS_00202267	chr4:184255095-184255302	+	208	10	1	4	0	0	0	834.22	132.152	460.231	0	0	0
TCONS_00202375	chr4:28814-29352	-	539	8	0	0	3	0	3	257.54	0	0	91.7853	0	135.287
TCONS_00202376	chr4:29714-30078	-	365	11	0	0	0	0	0	522.93	0	0	0	0	0
TCONS_00202539	chr4:5505817-5506426	-	610	10	2	2	3	2	10	284.455	90.1234	78.4657	81.1021	74.9552	398.47
TCONS_00202629	chr4:13207676-13208232	-	557	11	1	2	0	4	1	342.674	49.3494	85.9319	0	164.175	43.6385
TCONS_00202637	chr4:13365870-13367009	-	1140	17	11	29	23	13	4	258.755	265.232	608.797	332.708	260.699	85.2865
TCONS_00202829	chr4:22364588-22365151	-	564	10	2	8	8	1	3	307.656	97.4739	339.461	233.912	40.5343	129.291
TCONS_00202898	chr4:28250550-28251067	-	518	13	0	0	0	0	0	435.469	0	0	0	0	0
TCONS_00202900	chr4:29800638-29800990	-	353	11	0	0	1	0	0	540.707	0	0	46.716	0	0
TCONS_00202902	chr4:30043258-30043620	-	363	10	0	0	0	0	0	478.01	0	0	0	0	0
TCONS_00202908	chr4:32484497-32484840	-	344	12	0	0	0	0	0	605.294	0	0	0	0	0
TCONS_00202956	chr4:39045498-39046132	-	635	10	4	5	12	7	5	273.256	173.15	188.441	311.637	252.015	191.391
TCONS_00203032	chr4:44151105-44151533	-	429	17	21	12	7	7	7	687.599	1345.55	669.427	269.08	373.029	396.612
TCONS_00203060	chr4:47480317-47480627	-	311	9	0	0	0	0	0	502.141	0	0	0	0	0
TCONS_00203100	chr4:48333385-48334148	-	764	15	0	0	4	8	7	340.676	0	0	86.3391	239.386	222.705
TCONS_00203102	chr4:48342531-48343271	-	741	10	2	0	10	4	7	234.167	74.1906	0	222.547	123.408	229.618
TCONS_00203172	chr4:54839006-54839407	-	402	9	0	0	1	3	0	388.473	0	0	41.0218	170.607	0
TCONS_00203215	chr4:56778301-56778639	-	339	12	5	2	3	5	1	614.222	405.422	141.192	145.936	337.188	71.701
TCONS_00203278	chr4:59994176-59994437	-	262	10	0	1	0	0	0	662.281	0	91.3436	0	0	0
TCONS_00203283	chr4:61949561-61949839	-	279	13	0	0	0	0	0	808.506	0	0	0	0	0
TCONS_00203532	chr4:76563747-76564344	-	598	12	5	2	7	6	3	348.196	229.83	80.0402	193.036	229.378	121.94
TCONS_00203563	chr4:77856769-77857100	-	332	11	0	0	1	0	4	574.908	0	0	49.671	0	292.851
TCONS_00203570	chr4:77962420-77963192	-	773	27	11	20	36	13	12	606.077	391.156	619.199	768.005	384.472	377.335
TCONS_00203588	chr4:78604635-78605036	-	402	11	0	0	1	0	0	474.8	0	0	41.0218	0	0
TCONS_00203616	chr4:79565991-79566356	-	366	12	1	6	0	0	7	568.911	75.1028	392.328	0	0	464.881
TCONS_00203621	chr4:80531101-80531724	-	624	10	3	0	1	0	0	278.073	132.152	0	26.4275	0	0
TCONS_00203714	chr4:84171175-84171897	-	723	13	0	0	4	1	4	311.996	0	0	91.2352	31.6201	134.477
TCONS_00203818	chr4:88065509-88066079	-	571	17	3	6	6	1	9	516.603	144.418	251.475	173.283	40.0373	383.117
TCONS_00203832	chr4:88342093-88342706	-	614	10	0	0	6	2	0	282.602	0	0	161.148	74.4669	0
TCONS_00203899	chr4:90800666-90800892	-	227	12	0	1	0	0	0	917.274	0	105.427	0	0	0
TCONS_00203914	chr4:95368917-95369147	-	231	10	0	0	0	0	0	751.159	0	0	0	0	0
TCONS_00203919	chr4:96606985-96607532	-	548	6	2	0	0	0	1	189.983	100.32	0	0	0	44.3552
TCONS_00203989	chr4:101248343-101248789	-	447	11	1	0	0	0	0	427.001	61.4936	0	0	0	0
TCONS_00203990	chr4:101270255-101270735	-	481	13	1	0	1	0	1	468.967	57.1468	0	34.2843	0	50.5336
TCONS_00203995	chr4:101287005-101287611	-	607	11	4	8	6	1	7	314.447	181.138	315.414	163.006	37.6628	280.307
TCONS_00204012	chr4:101940046-101940780	-	735	12	2	10	9	4	0	283.294	74.7963	325.606	201.928	124.415	0
TCONS_00204095	chr4:102281403-102281950	-	548	6	0	0	0	0	0	189.983	0	0	0	0	0
TCONS_00204152	chr4:106277322-106277784	-	463	10	2	0	0	0	5	374.768	118.737	0	0	0	262.491
TCONS_00204236	chr4:110339649-110340037	-	389	12	2	0	4	0	2	535.273	141.325	0	169.571	0	124.97
TCONS_00204237	chr4:110343357-110343864	-	508	11	2	1	8	4	1	375.727	108.219	47.1103	259.697	180.01	47.8477
TCONS_00204258	chr4:110967465-110967774	-	310	10	1	2	0	0	0	559.735	88.6698	154.4	0	0	0
TCONS_00204274	chr4:111665425-111665921	-	497	12	3	0	0	2	3	418.956	165.921	0	0	91.9973	146.72
TCONS_00204335	chr4:114801403-114801759	-	357	14	0	1	6	1	1	680.462	0	67.0365	277.156	64.0373	68.0859
TCONS_00204353	chr4:115022405-115022777	-	373	10	1	1	0	0	1	465.195	73.6934	64.1609	0	0	65.1653
TCONS_00204358	chr4:116469933-116470566	-	634	12	0	0	1	0	0	328.425	0	0	26.0107	0	0
TCONS_00204365	chr4:117799815-117800073	-	259	7	0	0	0	0	0	468.967	0	0	0	0	0
TCONS_00204401	chr4:121468088-121468580	-	493	10	0	0	2	0	0	351.963	0	0	66.8997	0	0
TCONS_00204417	chr4:122562093-122562398	-	306	5	0	0	0	0	0	283.526	0	0	0	0	0
TCONS_00204433	chr4:122996270-122996648	-	379	10	0	0	2	0	0	457.83	0	0	87.0225	0	0
TCONS_00204434	chr4:123008984-123009299	-	316	11	0	0	0	0	0	604.017	0	0	0	0	0
TCONS_00204442	chr4:123697817-123698237	-	421	10	4	0	1	7	0	412.156	261.165	0	39.1705	380.117	0
TCONS_00204443	chr4:123718317-123719184	-	868	13	4	6	1	2	0	259.877	126.671	165.429	18.9986	52.6759	0
TCONS_00204457	chr4:124905290-124905655	-	366	10	0	0	2	0	0	474.092	0	0	90.1135	0	0
TCONS_00204477	chr4:125492585-125493054	-	470	9	2	6	10	14	6	332.268	116.969	305.515	350.867	680.976	310.298
TCONS_00204538	chr4:126521676-126522117	-	442	8	0	0	2	0	0	314.059	0	0	74.6188	0	0
TCONS_00204542	chr4:126552577-126553265	-	689	25	0	4	2	0	0	629.6	0	138.938	47.8687	0	0
TCONS_00204574	chr4:129802093-129802387	-	295	11	3	5	3	0	3	647.015	279.535	405.628	167.703	0	247.186
TCONS_00204590	chr4:132793134-132793371	-	238	9	0	1	0	6	1	656.159	0	100.555	0	576.336	102.129
TCONS_00204635	chr4:134778277-134778650	-	374	12	3	0	3	0	2	556.741	220.489	0	132.279	0	129.982
TCONS_00204646	chr4:135290809-135291078	-	270	11	0	0	0	0	0	706.924	0	0	0	0	0
TCONS_00204665	chr4:138318935-138319159	-	225	11	0	0	0	0	0	848.309	0	0	0	0	0
TCONS_00204696	chr4:139181115-139181412	-	298	9	1	1	1	4	1	524.047	92.2404	80.3088	55.3381	306.863	81.5659
TCONS_00204698	chr4:139191237-139191819	-	583	14	0	0	4	1	3	416.681	0	0	113.144	39.2132	125.077
TCONS_00204699	chr4:139192101-139192612	-	512	16	0	5	3	5	0	542.243	0	233.711	96.6256	223.255	0
TCONS_00204700	chr4:139193263-139193848	-	586	11	0	3	0	3	2	325.716	0	122.519	0	117.037	82.9579
TCONS_00204720	chr4:139365868-139366500	-	633	7	2	11	9	4	4	191.884	86.8488	415.881	234.466	144.463	153.597
TCONS_00204722	chr4:139382213-139383334	-	1122	24	12	7	12	1	0	371.161	293.985	149.309	176.372	20.3755	0
TCONS_00204729	chr4:139407279-139407646	-	368	13	1	3	5	2	3	612.97	74.6946	195.098	224.059	124.246	198.152
TCONS_00204731	chr4:139413325-139414215	-	891	18	5	12	7	3	6	350.541	154.252	322.317	129.557	76.9742	163.681
TCONS_00204939	chr4:142515073-142515288	-	216	11	0	0	0	0	0	883.655	0	0	0	0	0
TCONS_00204943	chr4:142676960-142677521	-	562	11	6	3	5	1	8	339.625	293.462	127.751	146.715	40.6785	346.002
TCONS_00204999	chr4:146052093-146052646	-	554	9	7	8	9	10	7	281.888	347.317	345.589	267.901	412.659	307.124
TCONS_00205126	chr4:148160127-148160492	-	366	12	0	0	0	0	0	568.911	0	0	0	0	0
TCONS_00205154	chr4:149365015-149365538	-	524	14	7	3	1	3	6	463.597	367.201	137.015	31.4709	130.885	278.32
TCONS_00205195	chr4:152152029-152152559	-	531	10	0	0	5	2	4	326.775	0	0	155.28	86.1067	183.101
TCONS_00205198	chr4:152158831-152159218	-	388	11	1	0	8	0	0	491.932	70.8444	0	340.016	0	0
TCONS_00205199	chr4:152164188-152164731	-	544	15	4	8	9	3	0	478.45	202.115	351.942	272.825	126.073	0
TCONS_00205200	chr4:152165202-152165750	-	549	9	2	2	2	1	1	284.455	100.137	87.1841	60.0756	41.6418	44.2744
TCONS_00205204	chr4:152219928-152220304	-	377	14	5	7	3	2	2	644.363	364.557	444.361	131.226	121.28	128.948
TCONS_00205361	chr4:164041319-164041899	-	581	14	4	2	7	1	0	418.115	189.244	82.3822	198.684	39.3482	0
TCONS_00205417	chr4:169125988-169126368	-	381	10	9	0	0	0	6	455.427	649.314	0	0	0	382.782
TCONS_00205429	chr4:169256161-169257044	-	884	22	9	12	9	1	0	431.831	279.851	324.869	167.892	25.8612	0
TCONS_00205477	chr4:170011301-170011597	-	297	10	4	8	1	0	1	584.235	370.204	644.634	55.5245	0	81.8406
TCONS_00205544	chr4:173967961-173968341	-	381	10	0	0	1	3	2	455.427	0	0	43.2828	180.01	127.594
TCONS_00205581	chr4:175148982-175149390	-	409	10	2	0	4	2	6	424.249	134.414	0	161.279	111.791	356.577
TCONS_00205671	chr4:181866721-181867489	-	769	11	0	0	0	0	0	248.205	0	0	0	0	0
TCONS_00205674	chr4:182679068-182679359	-	292	10	0	0	0	0	0	594.239	0	0	0	0	0
